the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          4               16                1000      0.074       0.05        0.21           0.090       0.073       0.130     
2          8               32                1000      0.079       0.10        0.41           0.085       0.075       0.155     
4          16              64                1000      0.079       0.20        0.81           0.082       0.076       0.084     
8          32              128               1000      0.080       0.40        1.60           0.084       0.078       0.131     
16         64              256               1000      0.089       0.72        2.87           0.103       0.085       0.121     
32         128             512               1000      0.100       1.27        5.10           0.118       0.098       0.137     
64         256             1024              1000      0.125       2.05        8.20           0.171       0.123       0.139     
128        512             2048              1000      0.176       2.91        11.64          0.226       0.174       0.222     
256        1024            4096              1000      0.278       3.68        14.72          0.311       0.276       0.316     
512        2048            8192              1000      0.482       4.25        17.00          0.510       0.479       0.529     
1024       4096            16384             1000      0.889       4.61        18.43          0.936       0.887       0.972     
2048       8192            32768             1000      1.722       4.76        19.03          7.567       1.715       1.761     
4096       16384           65536             1000      3.346       4.90        19.59          3.413       3.344       3.389     
8192       32768           131072            1000      6.653       4.93        19.70          6.855       6.610       6.700     
16384      65536           262144            1000      13.212      4.96        19.84          17.109      13.127      13.428    
32768      131072          524288            1000      26.302      4.98        19.93          30.140      26.232      26.844    
65536      262144          1048576           1000      52.356      5.01        20.03          56.228      52.248      53.034    
131072     524288          2097152           1000      104.511     5.02        20.07          109.337     104.383     105.480   
262144     1048576         4194304           1000      208.973     5.02        20.07          213.697     208.727     211.258   
524288     2097152         8388608           1000      427.392     4.91        19.63          436.702     425.126     429.116   
1048576    4194304         16777216          1000      867.630     4.83        19.34          885.823     863.378     865.793   

