the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.084       0.01        0.19           0.320       0.040       0.380     
2          2               32                1000      0.105       0.02        0.31           0.320       0.040       0.460     
4          4               64                1000      0.099       0.04        0.65           0.320       0.060       0.620     
8          8               128               1000      0.098       0.08        1.31           0.540       0.080       0.460     
16         16              256               1000      0.092       0.17        2.80           0.580       0.060       0.460     
32         32              512               1000      0.097       0.33        5.28           0.260       0.080       0.420     
64         64              1024              1000      0.120       0.53        8.50           0.300       0.100       0.660     
128        128             2048              1000      0.168       0.76        12.17          7.080       0.120       0.940     
256        256             4096              1000      0.258       0.99        15.87          0.740       0.220       1.020     
512        512             8192              1000      0.445       1.15        18.40          1.180       0.400       1.620     
1024       1024            16384             1000      0.871       1.18        18.81          9.400       0.760       2.900     
2048       2048            32768             1000      1.633       1.25        20.07          2.600       1.580       4.780     
4096       4096            65536             1000      3.224       1.27        20.33          3.740       3.180       11.340    
8192       8192            131072            1000      6.217       1.32        21.08          13.860      6.100       16.340    
16384      16384           262144            1000      12.302      1.33        21.31          29.020      12.040      31.480    
32768      32768           524288            1000      26.949      1.22        19.45          73.560      24.400      76.100    
65536      65536           1048576           1000      141.247     0.46        7.42           172.840     114.820     157.180   
131072     131072          2097152           1000      229.804     0.57        9.13           272.380     224.620     233.120   
262144     262144          4194304           1000      512.838     0.51        8.18           577.780     505.880     511.860   
524288     524288          8388608           1000      1083.716    0.48        7.74           1202.380    1070.600    1104.840  
1048576    1048576         16777216          1000      2358.421    0.44        7.11           2587.600    2332.120    2338.760  

