the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.096       0.01        0.04           0.480       0.040       0.080     
2          2               8                 1000      0.111       0.02        0.07           0.220       0.040       0.280     
4          4               16                1000      0.114       0.04        0.14           0.200       0.040       0.240     
8          8               32                1000      0.113       0.07        0.28           0.240       0.060       0.120     
16         16              64                1000      0.123       0.13        0.52           6.980       0.060       0.100     
32         32              128               1000      0.147       0.22        0.87           0.240       0.100       0.320     
64         64              256               1000      0.186       0.34        1.38           0.280       0.160       0.280     
128        128             512               1000      0.309       0.41        1.65           0.400       0.300       0.320     
256        256             1024              1000      0.565       0.45        1.81           0.660       0.540       0.700     
512        512             2048              1000      1.077       0.48        1.90           1.160       1.060       1.120     
1024       1024            4096              1000      2.117       0.48        1.93           8.220       2.080       2.300     
2048       2048            8192              1000      4.161       0.49        1.97           4.460       4.140       4.200     
4096       4096            16384             1000      8.565       0.48        1.91           314.360     8.240       8.620     
8192       8192            32768             1000      16.808      0.49        1.95           319.680     16.440      16.900    
16384      16384           65536             1000      33.003      0.50        1.99           148.140     32.840      32.960    
32768      32768           131072            1000      66.200      0.49        1.98           213.320     65.600      66.480    
65536      65536           262144            1000      131.731     0.50        1.99           199.220     131.140     151.460   
131072     131072          524288            1000      263.272     0.50        1.99           339.900     262.220     310.000   
262144     262144          1048576           1000      646.543     0.41        1.62           720.880     632.120     543.680   
524288     524288          2097152           1000      1079.190    0.49        1.94           1099.120    1070.500    1082.140  
1048576    1048576         4194304           1000      2192.603    0.48        1.91           2236.620    2168.340    2200.820  

