the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.112       0.05        0.21           0.240       0.060       0.080     
2          12              48                1000      0.117       0.10        0.41           0.380       0.040       0.160     
4          24              96                1000      0.127       0.19        0.75           0.400       0.060       0.260     
8          48              192               1000      0.128       0.37        1.50           0.280       0.060       0.500     
16         96              384               1000      0.131       0.73        2.93           0.280       0.080       0.440     
32         192             768               1000      0.153       1.25        5.02           0.300       0.120       0.480     
64         384             1536              1000      0.185       2.07        8.29           0.320       0.140       0.240     
128        768             3072              1000      0.313       2.45        9.81           0.460       0.260       0.620     
256        1536            6144              1000      0.401       3.83        15.33          0.660       0.360       0.680     
512        3072            12288             1000      0.738       4.16        16.65          0.900       0.700       1.340     
1024       6144            24576             1000      1.294       4.75        19.00          1.480       1.240       1.960     
2048       12288           49152             1000      2.513       4.89        19.56          3.000       2.460       3.700     
4096       24576           98304             1000      4.578       5.37        21.47          10.460      4.520       11.200    
8192       49152           196608            1000      8.990       5.47        21.87          17.320      8.920       21.800    
16384      98304           393216            1000      17.821      5.52        22.06          38.540      17.600      40.380    
32768      196608          786432            1000      35.634      5.52        22.07          85.020      35.060      88.440    
65536      393216          1572864           1000      130.779     3.01        12.03          218.420     123.400     153.280   
131072     786432          3145728           1000      246.359     3.19        12.77          284.020     237.000     230.720   
262144     1572864         6291456           1000      498.170     3.16        12.63          537.460     488.880     473.280   
524288     3145728         12582912          1000      983.853     3.20        12.79          1253.280    964.100     957.540   
1048576    6291456         25165824          1000      1947.807    3.23        12.92          2020.260    1928.600    1930.180  

