the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          8               24                1000      0.052       0.15        0.46           0.060       0.040       0.100     
2          16              48                1000      0.055       0.29        0.87           0.060       0.040       0.080     
4          32              96                1000      0.058       0.56        1.67           0.080       0.040       0.120     
8          64              192               1000      0.064       1.01        3.02           0.420       0.060       0.060     
16         128             384               1000      0.080       1.60        4.81           0.260       0.060       0.200     
32         256             768               1000      0.108       2.36        7.08           0.320       0.100       0.520     
64         512             1536              1000      0.167       3.06        9.18           0.480       0.160       0.620     
128        1024            3072              1000      0.293       3.49        10.48          11.360      0.280       0.920     
256        2048            6144              1000      0.532       3.85        11.56          0.540       0.520       1.380     
512        4096            12288             1000      1.012       4.05        12.14          1.260       1.000       3.440     
1024       8192            24576             1000      1.958       4.18        12.55          21.880      1.920       4.620     
2048       16384           49152             1000      3.917       4.18        12.55          13.500      3.800       7.460     
4096       32768           98304             1000      9.185       3.57        10.70          23.940      9.060       23.620    
8192       65536           196608            1000      24.117      2.72        8.15           38.260      23.640      36.500    
16384      131072          393216            1000      42.170      3.11        9.32           53.720      41.220      106.780   
32768      262144          786432            1000      73.537      3.56        10.69          127.820     71.840      143.980   
65536      524288          1572864           1000      168.670     3.11        9.33           323.200     167.440     263.260   
131072     1048576         3145728           1000      472.036     2.22        6.66           898.640     430.180     686.980   
262144     2097152         6291456           1000      829.183     2.53        7.59           1086.600    808.080     860.860   
524288     4194304         12582912          1000      2055.451    2.04        6.12           2182.280    2024.540    2515.940  
1048576    8388608         25165824          1000      8129.883    1.03        3.10           8360.180    7994.860    9021.680  

