the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.113       0.01        0.04           0.240       0.040       0.120     
2          2               8                 1000      0.121       0.02        0.07           5.440       0.040       0.080     
4          4               16                1000      0.116       0.03        0.14           0.240       0.040       0.100     
8          8               32                1000      0.118       0.07        0.27           0.200       0.100       0.080     
16         16              64                1000      0.116       0.14        0.55           0.240       0.060       0.380     
32         32              128               1000      0.110       0.29        1.16           0.240       0.060       0.400     
64         64              256               1000      0.128       0.50        2.00           0.260       0.080       0.300     
128        128             512               1000      0.155       0.82        3.30           0.420       0.120       0.400     
256        256             1024              1000      0.224       1.14        4.56           0.320       0.180       0.240     
512        512             2048              1000      0.349       1.47        5.86           0.380       0.300       0.440     
1024       1024            4096              1000      0.638       1.60        6.42           0.880       0.580       0.900     
2048       2048            8192              1000      1.129       1.81        7.26           1.800       1.100       1.940     
4096       4096            16384             1000      2.195       1.87        7.46           2.680       2.160       3.120     
8192       8192            32768             1000      4.275       1.92        7.67           24.200      4.200       10.440    
16384      16384           65536             1000      8.346       1.96        7.85           14.600      8.280       21.880    
32768      32768           131072            1000      16.868      1.94        7.77           292.680     16.480      39.540    
65536      65536           262144            1000      33.124      1.98        7.91           70.200      32.880      72.820    
131072     131072          524288            1000      66.596      1.97        7.87           236.880     65.660      128.600   
262144     262144          1048576           1000      286.997     0.91        3.65           347.280     271.460     235.420   
524288     524288          2097152           1000      479.871     1.09        4.37           501.980     465.620     431.080   
1048576    1048576         4194304           1000      880.908     1.19        4.76           906.960     869.380     843.660   

