the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.132       0.05        0.18           0.260       0.060       0.440     
2          12              48                1000      0.140       0.09        0.34           0.260       0.080       0.340     
4          24              96                1000      0.156       0.15        0.62           0.500       0.080       0.340     
8          48              192               1000      0.170       0.28        1.13           0.480       0.100       0.420     
16         96              384               1000      0.183       0.52        2.10           0.420       0.100       0.720     
32         192             768               1000      0.219       0.88        3.51           0.640       0.140       0.340     
64         384             1536              1000      0.261       1.47        5.88           0.480       0.200       0.920     
128        768             3072              1000      0.395       1.94        7.78           0.640       0.340       1.100     
256        1536            6144              1000      0.649       2.37        9.46           0.920       0.580       0.700     
512        3072            12288             1000      1.164       2.64        10.55          8.360       1.080       2.220     
1024       6144            24576             1000      2.183       2.81        11.26          2.560       2.120       2.440     
2048       12288           49152             1000      4.230       2.91        11.62          4.640       4.160       4.540     
4096       24576           98304             1000      8.356       2.94        11.77          13.960      8.260       9.920     
8192       49152           196608            1000      16.568      2.97        11.87          23.080      16.500      18.760    
16384      98304           393216            1000      33.044      2.97        11.90          75.540      32.880      41.080    
32768      196608          786432            1000      66.084      2.98        11.90          128.760     65.660      71.000    
65536      393216          1572864           1000      132.850     2.96        11.84          182.420     131.220     196.020   
131072     786432          3145728           1000      341.956     2.30        9.20           377.860     287.640     284.100   
262144     1572864         6291456           1000      568.737     2.77        11.06          589.900     560.260     573.600   
524288     3145728         12582912          1000      1117.330    2.82        11.26          1174.260    1106.960    1122.920  
1048576    6291456         25165824          1000      2242.626    2.81        11.22          2436.740    2228.820    2233.160  

