the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               16                1000      0.095       0.02        0.17           0.460       0.060       0.120     
2          4               32                1000      0.105       0.04        0.31           0.260       0.060       0.460     
4          8               64                1000      0.101       0.08        0.64           0.240       0.060       0.100     
8          16              128               1000      0.105       0.15        1.22           0.240       0.060       0.260     
16         32              256               1000      0.106       0.30        2.42           0.320       0.080       0.100     
32         64              512               1000      0.161       0.40        3.17           0.300       0.140       0.240     
64         128             1024              1000      0.235       0.54        4.35           0.500       0.200       0.220     
128        256             2048              1000      0.379       0.68        5.40           0.520       0.340       0.680     
256        512             4096              1000      0.673       0.76        6.09           0.860       0.620       1.100     
512        1024            8192              1000      1.243       0.82        6.59           1.420       1.200       1.760     
1024       2048            16384             1000      2.402       0.85        6.82           2.940       2.340       3.100     
2048       4096            32768             1000      4.720       0.87        6.94           11.920      4.660       6.380     
4096       8192            65536             1000      9.350       0.88        7.01           16.500      9.280       13.320    
8192       16384           131072            1000      18.631      0.88        7.04           25.580      18.520      27.760    
16384      32768           262144            1000      37.057      0.88        7.07           48.060      36.940      48.400    
32768      65536           524288            1000      74.210      0.88        7.06           91.540      73.820      94.600    
65536      131072          1048576           1000      165.010     0.79        6.35           203.800     159.140     172.020   
131072     262144          2097152           1000      322.574     0.81        6.50           346.880     317.200     319.640   
262144     524288          4194304           1000      621.552     0.84        6.75           657.180     616.320     619.760   
524288     1048576         8388608           1000      1253.015    0.84        6.69           1328.760    1243.380    1252.240  
1048576    2097152         16777216          1000      2510.908    0.84        6.68           2582.360    2496.800    2501.480  

