the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               4                 1000      0.303       0.01        0.01           0.520       0.220       1.040     
2          4               8                 1000      0.311       0.01        0.03           7.460       0.200       0.840     
4          8               16                1000      0.299       0.03        0.05           0.500       0.240       0.980     
8          16              32                1000      0.307       0.05        0.10           0.540       0.220       0.540     
16         32              64                1000      0.294       0.11        0.22           0.540       0.200       0.580     
32         64              128               1000      0.300       0.21        0.43           0.620       0.260       0.820     
64         128             256               1000      0.301       0.43        0.85           0.440       0.260       0.820     
128        256             512               1000      0.322       0.79        1.59           0.500       0.260       1.500     
256        512             1024              1000      0.357       1.44        2.87           0.660       0.320       3.180     
512        1024            2048              1000      0.427       2.40        4.80           0.700       0.360       1.340     
1024       2048            4096              1000      0.550       3.72        7.45           1.040       0.460       1.640     
2048       4096            8192              1000      0.835       4.90        9.81           1.280       0.780       2.540     
4096       8192            16384             1000      1.388       5.90        11.80          2.260       1.320       4.220     
8192       16384           32768             1000      2.493       6.57        13.14          2.860       2.440       10.960    
16384      32768           65536             1000      4.599       7.13        14.25          14.560      4.500       22.380    
32768      65536           131072            1000      8.845       7.41        14.82          15.740      8.720       46.620    
65536      131072          262144            1000      17.386      7.54        15.08          34.080      17.080      62.500    
131072     262144          524288            1000      34.673      7.56        15.12          70.000      33.840      118.360   
262144     524288          1048576           1000      156.742     3.34        6.69           254.040     146.580     239.120   
524288     1048576         2097152           1000      479.710     2.19        4.37           623.940     407.740     452.260   
1048576    2097152         4194304           1000      867.629     2.42        4.83           902.880     853.400     844.620   

