the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.079       0.01        0.10           0.301       0.073       0.199     
2          2               16                1000      0.079       0.03        0.20           0.303       0.072       0.082     
4          4               32                1000      0.086       0.05        0.37           0.118       0.074       0.109     
8          8               64                1000      0.088       0.09        0.72           0.323       0.076       0.121     
16         16              128               1000      0.094       0.17        1.37           0.186       0.081       0.136     
32         32              256               1000      0.095       0.34        2.69           0.302       0.083       0.226     
64         64              512               1000      0.105       0.61        4.86           0.312       0.092       0.159     
128        128             1024              1000      0.115       1.12        8.92           0.328       0.107       0.154     
256        256             2048              1000      0.150       1.70        13.61          0.404       0.143       0.184     
512        512             4096              1000      0.223       2.29        18.33          0.259       0.216       0.452     
1024       1024            8192              1000      0.376       2.72        21.77          0.587       0.362       0.401     
2048       2048            16384             1000      0.660       3.10        24.84          0.865       0.652       0.696     
4096       4096            32768             1000      1.247       3.29        26.29          1.458       1.237       1.273     
8192       8192            65536             1000      2.422       3.38        27.06          2.699       2.407       2.454     
16384      16384           131072            1000      4.862       3.37        26.96          5.134       4.803       5.200     
32768      32768           262144            1000      11.131      2.94        23.55          19.188      9.753       9.924     
65536      65536           524288            1000      19.061      3.44        27.51          22.068      18.782      20.452    
131072     131072          1048576           1000      37.595      3.49        27.89          38.452      37.427      40.873    
262144     262144          2097152           1000      76.424      3.43        27.44          82.007      75.605      88.681    
524288     524288          4194304           1000      194.405     2.70        21.58          206.828     178.033     208.173   
1048576    1048576         8388608           1000      457.866     2.29        18.32          473.686     435.356     459.860   

