the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.129       0.05        0.19           8.680       0.060       0.320     
2          12              48                1000      0.131       0.09        0.37           0.320       0.060       0.420     
4          24              96                1000      0.085       0.28        1.12           0.240       0.060       0.200     
8          48              192               1000      0.090       0.53        2.13           0.260       0.080       0.360     
16         96              384               1000      0.133       0.72        2.88           0.440       0.100       0.520     
32         192             768               1000      0.198       0.97        3.88           0.400       0.160       0.260     
64         384             1536              1000      0.323       1.19        4.75           0.560       0.280       0.400     
128        768             3072              1000      0.576       1.33        5.33           0.760       0.520       1.180     
256        1536            6144              1000      1.016       1.51        6.04           1.340       0.980       1.420     
512        3072            12288             1000      1.977       1.55        6.21           2.700       1.920       2.460     
1024       6144            24576             1000      3.907       1.57        6.29           14.900      3.700       4.300     
2048       12288           49152             1000      7.793       1.58        6.31           117.860     7.260       11.080    
4096       24576           98304             1000      14.882      1.65        6.61           30.320      14.720      17.020    
8192       49152           196608            1000      28.963      1.70        6.79           81.640      28.600      34.840    
16384      98304           393216            1000      57.717      1.70        6.81           101.620     57.080      82.820    
32768      196608          786432            1000      132.000     1.49        5.96           168.640     126.580     212.520   
65536      393216          1572864           1000      277.485     1.42        5.67           330.940     270.380     275.800   
131072     786432          3145728           1000      579.953     1.36        5.42           677.540     563.400     565.160   
262144     1572864         6291456           1000      1228.665    1.28        5.12           1356.640    1211.800    1204.260  
524288     3145728         12582912          1000      2560.861    1.23        4.91           2810.580    2531.100    2552.320  
1048576    6291456         25165824          1000      6551.197    0.96        3.84           7041.520    6480.760    6966.720  

