the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.073       0.01        0.05           0.076       0.072       0.109     
2          2               8                 1000      0.074       0.03        0.11           0.130       0.073       0.111     
4          4               16                1000      0.075       0.05        0.21           0.104       0.075       0.104     
8          8               32                1000      0.077       0.10        0.41           0.136       0.077       0.143     
16         16              64                1000      0.081       0.20        0.79           0.140       0.081       0.148     
32         32              128               1000      0.097       0.33        1.33           0.116       0.096       0.114     
64         64              256               1000      0.128       0.50        2.00           0.154       0.128       0.155     
128        128             512               1000      0.192       0.67        2.67           0.213       0.188       0.237     
256        256             1024              1000      0.316       0.81        3.24           0.334       0.315       0.374     
512        512             2048              1000      0.565       0.91        3.62           0.591       0.549       0.570     
1024       1024            4096              1000      1.041       0.98        3.94           1.076       1.014       1.074     
2048       2048            8192              1000      1.969       1.04        4.16           2.021       1.945       2.067     
4096       4096            16384             1000      3.843       1.07        4.26           3.885       3.826       3.885     
8192       8192            32768             1000      7.563       1.08        4.33           12.704      7.547       7.573     
16384      16384           65536             1000      15.011      1.09        4.37           15.183      14.989      15.112    
32768      32768           131072            1000      29.955      1.09        4.38           36.333      29.883      30.007    
65536      65536           262144            1000      59.792      1.10        4.38           65.611      59.675      59.857    
131072     131072          524288            1000      119.428     1.10        4.39           125.090     119.301     119.654   
262144     262144          1048576           1000      238.620     1.10        4.39           244.204     238.448     238.614   
524288     524288          2097152           1000      476.985     1.10        4.40           483.640     476.770     477.186   
1048576    1048576         4194304           1000      954.215     1.10        4.40           963.015     953.399     954.625   

