the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.227       0.00        0.04           0.269       0.214       1.296     
2          2               16                1000      0.229       0.01        0.07           0.455       0.216       0.613     
4          4               32                1000      0.232       0.02        0.14           0.467       0.218       0.451     
8          8               64                1000      0.236       0.03        0.27           0.324       0.224       0.512     
16         16              128               1000      0.243       0.07        0.53           0.294       0.229       0.409     
32         32              256               1000      0.257       0.12        0.99           0.305       0.245       0.413     
64         64              512               1000      0.286       0.22        1.79           0.403       0.273       0.409     
128        128             1024              1000      0.344       0.37        2.98           0.462       0.330       0.519     
256        256             2048              1000      0.459       0.56        4.46           0.530       0.446       0.643     
512        512             4096              1000      0.707       0.72        5.79           6.242       0.687       0.895     
1024       1024            8192              1000      1.173       0.87        6.98           1.387       1.154       1.354     
2048       2048            16384             1000      2.096       0.98        7.82           2.208       2.082       2.267     
4096       4096            32768             1000      3.958       1.03        8.28           4.026       3.948       4.132     
8192       8192            65536             1000      7.709       1.06        8.50           12.518      7.674       7.841     
16384      16384           131072            1000      15.173      1.08        8.64           21.843      15.131      15.313    
32768      32768           262144            1000      30.141      1.09        8.70           31.025      30.035      30.267    
65536      65536           524288            1000      59.989      1.09        8.74           67.093      59.861      60.156    
131072     131072          1048576           1000      119.589     1.10        8.77           126.416     119.419     119.818   
262144     262144          2097152           1000      238.934     1.10        8.78           247.304     238.608     239.007   
524288     524288          4194304           1000      477.732     1.10        8.78           487.980     476.986     478.122   
1048576    1048576         8388608           1000      955.656     1.10        8.78           1014.714    954.078     954.765   

