the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.072       0.01        0.06           0.074       0.071       0.139     
2          2               8                 1000      0.073       0.03        0.11           0.132       0.072       0.135     
4          4               16                1000      0.073       0.05        0.22           0.076       0.073       0.101     
8          8               32                1000      0.076       0.11        0.42           0.139       0.073       0.208     
16         16              64                1000      0.078       0.21        0.82           0.133       0.076       0.111     
32         32              128               1000      0.078       0.41        1.64           0.096       0.076       0.210     
64         64              256               1000      0.085       0.75        3.01           0.092       0.084       0.183     
128        128             512               1000      0.100       1.29        5.14           0.137       0.098       0.154     
256        256             1024              1000      0.129       1.99        7.96           0.142       0.127       0.177     
512        512             2048              1000      0.187       2.74        10.95          0.194       0.186       0.189     
1024       1024            4096              1000      0.303       3.38        13.51          0.310       0.301       0.304     
2048       2048            8192              1000      0.536       3.82        15.28          0.543       0.535       0.546     
4096       4096            16384             1000      1.004       4.08        16.31          1.009       1.002       1.010     
8192       8192            32768             1000      1.936       4.23        16.92          1.962       1.934       1.938     
16384      16384           65536             1000      3.799       4.31        17.25          3.949       3.797       3.915     
32768      32768           131072            1000      7.531       4.35        17.40          7.710       7.519       7.983     
65536      65536           262144            1000      15.048      4.35        17.42          21.788      14.966      15.335    
131072     131072          524288            1000      30.003      4.37        17.47          36.426      29.864      31.020    
262144     262144          1048576           1000      59.738      4.39        17.55          66.018      59.655      62.571    
524288     524288          2097152           1000      119.351     4.39        17.57          126.772     119.251     128.124   
1048576    1048576         4194304           1000      240.021     4.37        17.47          255.770     238.670     268.308   

