the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.087       0.01        0.18           0.103       0.077       0.144     
2          2               32                1000      0.083       0.02        0.38           0.095       0.077       0.108     
4          4               64                1000      0.084       0.05        0.76           0.113       0.075       0.179     
8          8               128               1000      0.084       0.09        1.52           0.091       0.076       0.274     
16         16              256               1000      0.085       0.19        3.00           0.120       0.077       0.215     
32         32              512               1000      0.085       0.38        6.03           0.116       0.077       0.165     
64         64              1024              1000      0.092       0.70        11.17          0.111       0.083       0.166     
128        128             2048              1000      0.105       1.22        19.56          0.229       0.097       0.152     
256        256             4096              1000      0.136       1.88        30.14          0.184       0.127       0.358     
512        512             8192              1000      0.196       2.62        41.86          0.209       0.186       0.488     
1024       1024            16384             1000      0.313       3.27        52.39          0.332       0.304       0.439     
2048       2048            32768             1000      0.552       3.71        59.39          0.587       0.540       0.629     
4096       4096            65536             1000      1.024       4.00        64.00          1.214       1.013       1.281     
8192       8192            131072            1000      1.972       4.15        66.47          2.404       1.960       2.295     
16384      16384           262144            1000      3.870       4.23        67.73          4.044       3.852       4.113     
32768      32768           524288            1000      7.718       4.25        67.93          14.618      7.650       8.956     
65536      65536           1048576           1000      15.375      4.26        68.20          15.656      15.284      16.974    
131072     131072          2097152           1000      30.596      4.28        68.54          107.372     30.383      35.326    
262144     262144          4194304           1000      60.790      4.31        69.00          65.154      60.644      70.298    
524288     524288          8388608           1000      133.424     3.93        62.87          156.577     126.698     165.568   
1048576    1048576         16777216          1000      318.778     3.29        52.63          367.196     306.921     319.239   

