the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.408       0.01        0.06           0.494       0.406       1.887     
2          12              48                1000      0.411       0.03        0.12           0.896       0.408       1.135     
4          24              96                1000      0.412       0.06        0.23           0.640       0.410       1.619     
8          48              192               1000      0.417       0.12        0.46           1.022       0.414       1.521     
16         96              384               1000      0.450       0.21        0.85           0.921       0.427       0.968     
32         192             768               1000      0.481       0.40        1.60           0.773       0.473       1.448     
64         384             1536              1000      0.549       0.70        2.80           7.955       0.532       1.091     
128        768             3072              1000      0.668       1.15        4.60           1.020       0.649       1.417     
256        1536            6144              1000      0.894       1.72        6.87           1.414       0.880       1.814     
512        3072            12288             1000      1.381       2.22        8.90           2.157       1.358       2.501     
1024       6144            24576             1000      2.334       2.63        10.53          3.065       2.293       3.313     
2048       12288           49152             1000      4.192       2.93        11.73          5.410       4.157       5.593     
4096       24576           98304             1000      8.050       3.05        12.21          14.695      7.900       9.822     
8192       49152           196608            1000      16.188      3.04        12.15          23.212      15.559      17.575    
16384      98304           393216            1000      32.168      3.06        12.22          38.332      30.924      32.538    
32768      196608          786432            1000      61.111      3.22        12.87          67.436      60.173      63.172    
65536      393216          1572864           1000      120.723     3.26        13.03          126.886     120.030     121.999   
131072     786432          3145728           1000      240.658     3.27        13.07          247.103     239.249     242.023   
262144     1572864         6291456           1000      481.108     3.27        13.08          491.818     478.991     491.231   
524288     3145728         12582912          1000      959.117     3.28        13.12          969.230     956.790     958.984   
1048576    6291456         25165824          1000      1916.910    3.28        13.13          1926.715    1913.828    1914.925  

