the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.086       0.01        0.19           0.220       0.040       0.080     
2          2               32                1000      0.084       0.02        0.38           0.240       0.040       0.080     
4          4               64                1000      0.102       0.04        0.63           0.400       0.040       0.300     
8          8               128               1000      0.099       0.08        1.30           0.280       0.060       0.160     
16         16              256               1000      0.100       0.16        2.56           0.340       0.060       0.100     
32         32              512               1000      0.113       0.28        4.53           0.320       0.080       0.280     
64         64              1024              1000      0.120       0.53        8.55           0.300       0.100       0.260     
128        128             2048              1000      0.172       0.75        11.93          0.680       0.140       0.380     
256        256             4096              1000      0.264       0.97        15.51          0.740       0.240       0.800     
512        512             8192              1000      0.470       1.09        17.42          1.100       0.440       1.420     
1024       1024            16384             1000      0.949       1.08        17.27          1.880       0.920       2.660     
2048       2048            32768             1000      2.107       0.97        15.55          4.140       1.940       4.100     
4096       4096            65536             1000      4.150       0.99        15.79          47.420      3.960       9.280     
8192       8192            131072            1000      6.965       1.18        18.82          16.340      6.540       22.060    
16384      16384           262144            1000      14.839      1.10        17.67          38.940      14.460      39.020    
32768      32768           524288            1000      33.015      0.99        15.88          103.900     28.120      63.580    
65536      65536           1048576           1000      156.086     0.42        6.72           193.800     109.600     114.380   
131072     131072          2097152           1000      299.869     0.44        6.99           340.980     283.180     274.340   
262144     262144          4194304           1000      514.336     0.51        8.15           608.640     502.620     493.320   
524288     524288          8388608           1000      1443.283    0.36        5.81           1705.420    1412.380    1416.880  
1048576    1048576         16777216          1000      2937.418    0.36        5.71           3432.660    2864.680    2804.480  

