the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          8               24                1000      0.075       0.11        0.32           0.097       0.075       0.311     
2          16              48                1000      0.075       0.21        0.64           0.088       0.075       0.149     
4          32              96                1000      0.077       0.42        1.25           0.088       0.077       0.303     
8          64              192               1000      0.080       0.80        2.40           0.091       0.079       0.152     
16         128             384               1000      0.088       1.45        4.36           0.100       0.087       0.462     
32         256             768               1000      0.101       2.53        7.60           0.120       0.101       0.463     
64         512             1536              1000      0.141       3.64        10.91          10.920      0.130       0.652     
128        1024            3072              1000      0.185       5.53        16.58          0.211       0.185       0.516     
256        2048            6144              1000      0.297       6.89        20.68          0.316       0.297       0.562     
512        4096            12288             1000      0.527       7.77        23.31          0.544       0.525       0.929     
1024       8192            24576             1000      0.986       8.31        24.92          1.004       0.985       1.258     
2048       16384           49152             1000      1.906       8.60        25.79          1.934       1.901       2.364     
4096       32768           98304             1000      3.756       8.72        26.17          11.707      3.743       4.354     
8192       65536           196608            1000      7.298       8.98        26.94          17.017      7.087       8.770     
16384      131072          393216            1000      14.743      8.89        26.67          23.649      14.534      17.162    
32768      262144          786432            1000      30.223      8.67        26.02          37.151      29.528      32.869    
65536      524288          1572864           1000      62.057      8.45        25.35          91.574      59.156      62.872    
131072     1048576         3145728           1000      127.308     8.24        24.71          163.175     122.101     195.058   
262144     2097152         6291456           1000      251.073     8.35        25.06          308.674     242.929     266.924   
524288     4194304         12582912          1000      486.565     8.62        25.86          581.107     476.905     609.945   
1048576    8388608         25165824          1000      1007.669    8.32        24.97          1240.351    964.269     1376.823  

