the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.050       0.02        0.16           0.060       0.040       0.080     
2          2               16                1000      0.050       0.04        0.32           0.060       0.040       0.180     
4          4               32                1000      0.052       0.08        0.62           0.060       0.040       0.080     
8          8               64                1000      0.050       0.16        1.28           0.080       0.040       0.160     
16         16              128               1000      0.054       0.30        2.39           0.060       0.040       0.080     
32         32              256               1000      0.058       0.55        4.41           0.080       0.040       0.120     
64         64              512               1000      0.066       0.97        7.75           0.080       0.060       0.100     
128        128             1024              1000      0.083       1.55        12.39          0.120       0.080       0.240     
256        256             2048              1000      0.115       2.23        17.86          0.140       0.100       0.220     
512        512             4096              1000      0.190       2.69        21.55          0.220       0.180       0.580     
1024       1024            8192              1000      0.335       3.06        24.45          0.340       0.320       0.900     
2048       2048            16384             1000      0.636       3.22        25.76          0.640       0.620       2.560     
4096       4096            32768             1000      1.299       3.15        25.22          4.040       1.220       4.080     
8192       8192            65536             1000      2.568       3.19        25.52          12.000      2.480       8.100     
16384      16384           131072            1000      6.199       2.64        21.14          25.020      6.020       15.460    
32768      32768           262144            1000      13.075      2.51        20.05          28.700      12.780      27.540    
65536      65536           524288            1000      24.423      2.68        21.47          49.220      23.520      58.620    
131072     131072          1048576           1000      51.307      2.55        20.44          130.780     47.460      115.040   
262144     262144          2097152           1000      138.247     1.90        15.17          382.960     97.780      311.420   
524288     524288          4194304           1000      506.379     1.04        8.28           656.980     438.560     529.600   
1048576    1048576         8388608           1000      992.221     1.06        8.45           1036.240    981.980     1061.600  

