the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.109       0.06        0.22           0.122       0.109       1.362     
4          24              96                1000      0.109       0.22        0.88           0.115       0.109       0.679     
16         96              384               1000      0.119       0.81        3.24           0.139       0.118       0.733     
64         384             1536              1000      0.130       2.95        11.81          0.142       0.129       0.897     
256        1536            6144              1000      0.172       8.93        35.71          0.194       0.171       0.865     
1024       6144            24576             1000      0.308       19.95       79.80          0.321       0.306       1.223     
4096       24576           98304             1000      0.892       27.55       110.18         0.940       0.892       2.234     
16384      98304           393216            1000      4.595       21.39       85.58          22.255      4.536       7.191     
65536      393216          1572864           1000      16.634      23.64       94.56          30.643      16.465      31.427    
262144     1572864         6291456           1000      176.486     8.91        35.65          193.616     174.502     186.820   
1048576    6291456         25165824          1000      794.543     7.92        31.67          935.040     790.126     889.259   

