the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          7               16                1000      0.123       0.06        0.13           0.323       0.116       0.753     
2          14              32                1000      0.121       0.12        0.26           0.342       0.117       0.259     
4          28              64                1000      0.129       0.22        0.50           0.159       0.120       0.176     
8          56              128               1000      0.122       0.46        1.05           0.336       0.115       0.161     
16         112             256               1000      0.121       0.93        2.12           0.237       0.118       0.212     
32         224             512               1000      0.126       1.78        4.06           0.347       0.124       0.189     
64         448             1024              1000      0.140       3.19        7.30           0.171       0.138       0.330     
128        896             2048              1000      0.177       5.06        11.56          0.243       0.172       0.468     
256        1792            4096              1000      0.255       7.02        16.04          0.642       0.245       0.453     
512        3584            8192              1000      0.403       8.89        20.33          0.608       0.391       0.481     
1024       7168            16384             1000      0.703       10.20       23.31          0.899       0.683       0.823     
2048       14336           32768             1000      1.297       11.05       25.26          1.671       1.265       1.329     
4096       28672           65536             1000      2.468       11.62       26.55          2.786       2.453       2.768     
8192       57344           131072            1000      4.850       11.82       27.03          5.263       4.781       5.034     
16384      114688          262144            1000      9.700       11.82       27.03          15.015      9.446       10.539    
32768      229376          524288            1000      18.998      12.07       27.60          25.383      18.787      20.478    
65536      458752          1048576           1000      37.591      12.20       27.89          44.059      37.409      41.587    
131072     917504          2097152           1000      74.969      12.24       27.97          81.394      74.657      83.909    
262144     1835008         4194304           1000      150.820     12.17       27.81          168.098     149.324     180.561   
524288     3670016         8388608           1000      380.578     9.64        22.04          392.418     376.717     396.200   
1048576    7340032         16777216          1000      825.077     8.90        20.33          837.240     818.765     836.041   

