the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          7               16                1000      0.108       0.07        0.15           0.260       0.060       0.100     
2          14              32                1000      0.112       0.12        0.29           0.700       0.060       0.440     
4          28              64                1000      0.106       0.26        0.60           0.340       0.060       0.160     
8          56              128               1000      0.103       0.55        1.25           0.400       0.060       0.100     
16         112             256               1000      0.118       0.95        2.17           0.280       0.080       0.240     
32         224             512               1000      0.128       1.75        3.99           0.460       0.100       0.860     
64         448             1024              1000      0.317       1.41        3.23           139.820     0.160       0.320     
128        896             2048              1000      0.274       3.27        7.47           0.440       0.240       0.340     
256        1792            4096              1000      0.464       3.86        8.83           1.100       0.420       1.200     
512        3584            8192              1000      0.929       3.86        8.82           8.820       0.800       1.480     
1024       7168            16384             1000      1.440       4.98        11.37          2.280       1.340       2.780     
2048       14336           32768             1000      2.614       5.48        12.54          10.680      2.520       5.860     
4096       28672           65536             1000      5.382       5.33        12.18          18.140      4.980       11.660    
8192       57344           131072            1000      9.698       5.91        13.52          18.720      9.460       23.800    
16384      114688          262144            1000      19.172      5.98        13.67          31.320      18.780      45.440    
32768      229376          524288            1000      40.765      5.63        12.86          126.400     37.480      100.620   
65536      458752          1048576           1000      205.805     2.23        5.09           244.600     192.900     224.180   
131072     917504          2097152           1000      386.876     2.37        5.42           467.680     376.640     375.780   
262144     1835008         4194304           1000      774.730     2.37        5.41           894.180     758.820     714.760   
524288     3670016         8388608           1000      1660.401    2.21        5.05           1888.620    1634.160    1648.240  
1048576    7340032         16777216          1000      3057.254    2.40        5.49           3478.340    3017.740    3031.940  

