the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               12                1000      0.117       0.01        0.10           0.260       0.040       0.220     
2          2               24                1000      0.108       0.02        0.22           0.240       0.040       0.260     
4          4               48                1000      0.132       0.03        0.36           5.620       0.060       0.160     
8          8               96                1000      0.130       0.06        0.74           0.280       0.060       0.320     
16         16              192               1000      0.141       0.11        1.36           9.940       0.060       0.540     
32         32              384               1000      0.141       0.23        2.72           6.440       0.080       0.320     
64         64              768               1000      0.154       0.42        5.00           0.300       0.120       0.500     
128        128             1536              1000      0.206       0.62        7.44           0.360       0.180       0.380     
256        256             3072              1000      0.247       1.04        12.46          0.580       0.200       0.440     
512        512             6144              1000      0.357       1.44        17.23          0.540       0.340       1.500     
1024       1024            12288             1000      0.648       1.58        18.96          1.000       0.600       1.800     
2048       2048            24576             1000      1.414       1.45        17.39          3.540       1.340       3.700     
4096       4096            49152             1000      2.630       1.56        18.69          7.540       2.580       6.100     
8192       8192            98304             1000      5.127       1.60        19.17          10.980      4.960       13.500    
16384      16384           196608            1000      10.251      1.60        19.18          42.880      10.060      24.480    
32768      32768           393216            1000      21.097      1.55        18.64          57.500      20.160      52.380    
65536      65536           786432            1000      67.845      0.97        11.59          117.540     61.060      104.480   
131072     131072          1572864           1000      250.770     0.52        6.27           270.980     243.600     243.700   
262144     262144          3145728           1000      586.912     0.45        5.36           643.780     577.240     607.440   
524288     524288          6291456           1000      1177.998    0.45        5.34           1247.020    1165.620    1160.820  
1048576    1048576         12582912          1000      1937.739    0.54        6.49           2078.740    1919.760    1928.600  

