the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.073       0.01        0.22           0.168       0.072       0.334     
2          2               32                1000      0.074       0.03        0.43           0.311       0.073       0.122     
4          4               64                1000      0.076       0.05        0.84           0.198       0.075       0.426     
8          8               128               1000      0.079       0.10        1.63           0.316       0.076       0.126     
16         16              256               1000      0.083       0.19        3.08           0.315       0.078       0.280     
32         32              512               1000      0.085       0.38        6.00           0.301       0.081       0.450     
64         64              1024              1000      0.093       0.69        11.01          0.331       0.088       0.392     
128        128             2048              1000      0.105       1.22        19.58          0.512       0.102       0.343     
256        256             4096              1000      0.136       1.88        30.10          0.384       0.132       0.800     
512        512             8192              1000      0.216       2.37        37.95          0.620       0.206       1.306     
1024       1024            16384             1000      0.348       2.95        47.14          1.123       0.333       1.613     
2048       2048            32768             1000      0.692       2.96        47.34          2.379       0.655       2.945     
4096       4096            65536             1000      1.717       2.39        38.17          3.224       1.318       5.412     
8192       8192            131072            1000      3.956       2.07        33.13          8.022       3.268       10.262    
16384      16384           262144            1000      14.338      1.14        18.28          17.790      13.068      20.657    
32768      32768           524288            1000      36.959      0.89        14.19          122.886     35.400      41.240    
65536      65536           1048576           1000      77.150      0.85        13.59          89.612      74.692      82.124    
131072     131072          2097152           1000      159.800     0.82        13.12          189.843     156.231     168.443   
262144     262144          4194304           1000      336.088     0.78        12.48          380.027     331.043     364.045   
524288     524288          8388608           1000      424.197     1.24        19.78          477.186     418.723     487.908   
1048576    1048576         16777216          1000      953.761     1.10        17.59          1225.880    938.293     979.311   

