the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          8               24                1000      0.093       0.09        0.26           0.139       0.087       0.136     
2          16              48                1000      0.106       0.15        0.45           0.221       0.097       0.170     
4          32              96                1000      0.128       0.25        0.75           0.169       0.117       0.165     
8          64              192               1000      0.166       0.38        1.15           0.216       0.155       0.203     
16         128             384               1000      0.244       0.53        1.58           0.301       0.233       0.311     
32         256             768               1000      0.398       0.64        1.93           0.441       0.390       0.482     
64         512             1536              1000      0.714       0.72        2.15           0.943       0.703       0.768     
128        1024            3072              1000      1.354       0.76        2.27           1.580       1.330       1.452     
256        2048            6144              1000      2.609       0.78        2.35           2.927       2.581       2.642     
512        4096            12288             1000      5.216       0.79        2.36           6.113       5.107       5.267     
1024       8192            24576             1000      10.438      0.78        2.35           16.692      10.197      10.915    
2048       16384           49152             1000      21.091      0.78        2.33           27.722      20.626      20.794    
4096       32768           98304             1000      41.487      0.79        2.37           48.262      40.974      41.939    
8192       65536           196608            1000      83.320      0.79        2.36           91.533      82.296      85.268    
16384      131072          393216            1000      168.725     0.78        2.33           177.641     166.975     170.026   
32768      262144          786432            1000      340.177     0.77        2.31           350.419     336.273     340.299   
65536      524288          1572864           1000      684.409     0.77        2.30           699.031     674.678     688.009   
131072     1048576         3145728           1000      1382.388    0.76        2.28           1407.295    1360.575    1405.855  
262144     2097152         6291456           1000      2836.414    0.74        2.22           2898.870    2792.420    2899.759  
524288     4194304         12582912          1000      5803.429    0.72        2.17           5939.658    5695.882    5748.357  
1048576    8388608         25165824          1000      11670.340   0.72        2.16           11886.033   11425.573   11647.111 

