the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          3               4                 1000      0.167       0.02        0.02           0.380       0.100       0.340     
2          6               8                 1000      0.173       0.03        0.05           0.360       0.160       0.440     
4          12              16                1000      0.167       0.07        0.10           0.300       0.140       0.380     
8          24              32                1000      0.174       0.14        0.18           0.340       0.100       0.460     
16         48              64                1000      0.168       0.28        0.38           0.300       0.140       0.560     
32         96              128               1000      0.183       0.52        0.70           0.320       0.100       0.940     
64         192             256               1000      0.179       1.07        1.43           0.340       0.100       0.200     
128        384             512               1000      0.199       1.93        2.58           0.400       0.120       0.460     
256        768             1024              1000      0.242       3.17        4.23           0.360       0.180       0.380     
512        1536            2048              1000      0.326       4.71        6.28           0.660       0.300       0.700     
1024       3072            4096              1000      0.515       5.97        7.96           0.880       0.420       2.360     
2048       6144            8192              1000      0.829       7.41        9.88           11.960      0.740       1.800     
4096       12288           16384             1000      1.435       8.56        11.42          1.740       1.340       3.500     
8192       24576           32768             1000      2.722       9.03        12.04          9.240       2.540       7.260     
16384      49152           65536             1000      5.262       9.34        12.46          13.580      5.160       14.060    
32768      98304           131072            1000      9.604       10.24       13.65          13.420      9.260       28.120    
65536      196608          262144            1000      18.893      10.41       13.88          53.560      18.200      59.840    
131072     393216          524288            1000      37.871      10.38       13.84          133.960     36.140      110.380   
262144     786432          1048576           1000      259.893     3.03        4.03           316.420     241.280     220.480   
524288     1572864         2097152           1000      445.238     3.53        4.71           470.260     438.080     421.760   
1048576    3145728         4194304           1000      897.520     3.50        4.67           923.400     885.800     923.640   

