the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               12                1000      0.093       0.01        0.13           0.340       0.040       0.080     
2          2               24                1000      0.107       0.02        0.23           0.220       0.040       0.220     
4          4               48                1000      0.116       0.03        0.41           0.400       0.040       0.180     
8          8               96                1000      0.121       0.07        0.79           0.240       0.060       0.380     
16         16              192               1000      0.135       0.12        1.42           0.380       0.060       0.420     
32         32              384               1000      0.145       0.22        2.64           0.280       0.100       0.700     
64         64              768               1000      0.157       0.41        4.90           0.380       0.140       0.240     
128        128             1536              1000      0.216       0.59        7.11           0.360       0.180       0.280     
256        256             3072              1000      0.335       0.76        9.17           0.840       0.320       1.520     
512        512             6144              1000      0.535       0.96        11.49          1.300       0.500       1.300     
1024       1024            12288             1000      0.993       1.03        12.37          1.780       0.940       2.940     
2048       2048            24576             1000      1.974       1.04        12.45          9.400       1.840       7.500     
4096       4096            49152             1000      3.994       1.03        12.31          10.580      3.860       13.140    
8192       8192            98304             1000      7.715       1.06        12.74          13.840      7.520       21.140    
16384      16384           196608            1000      14.339      1.14        13.71          36.320      13.840      34.140    
32768      32768           393216            1000      30.589      1.07        12.85          64.200      29.560      67.340    
65536      65536           786432            1000      105.992     0.62        7.42           176.560     91.320      146.380   
131072     131072          1572864           1000      315.698     0.42        4.98           335.740     308.140     329.400   
262144     262144          3145728           1000      639.626     0.41        4.92           667.140     629.320     647.060   
524288     524288          6291456           1000      1460.581    0.36        4.31           1582.320    1445.320    1474.200  
1048576    1048576         12582912          1000      3072.558    0.34        4.10           3362.360    3049.640    3064.880  

