the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               16                1000      0.083       0.02        0.19           0.130       0.076       0.220     
2          4               32                1000      0.084       0.05        0.38           0.095       0.074       0.131     
4          8               64                1000      0.093       0.09        0.69           0.359       0.079       0.223     
8          16              128               1000      0.098       0.16        1.30           0.110       0.082       0.441     
16         32              256               1000      0.090       0.36        2.85           0.106       0.081       0.413     
32         64              512               1000      0.101       0.63        5.07           0.144       0.086       0.308     
64         128             1024              1000      0.109       1.17        9.38           0.234       0.094       0.207     
128        256             2048              1000      0.120       2.13        17.04          0.136       0.109       0.276     
256        512             4096              1000      0.161       3.17        25.39          0.540       0.150       0.253     
512        1024            8192              1000      0.228       4.49        35.92          0.438       0.217       0.577     
1024       2048            16384             1000      0.359       5.71        45.66          0.599       0.347       0.895     
2048       4096            32768             1000      0.679       6.03        48.27          1.255       0.638       1.068     
4096       8192            65536             1000      1.231       6.65        53.22          1.818       1.180       2.180     
8192       16384           131072            1000      2.416       6.78        54.26          3.486       2.319       3.759     
16384      32768           262144            1000      5.327       6.15        49.21          5.852       5.145       7.458     
32768      65536           524288            1000      10.729      6.11        48.87          89.518      10.251      12.153    
65536      131072          1048576           1000      21.015      6.24        49.90          50.215      20.440      30.447    
131072     262144          2097152           1000      44.954      5.83        46.65          57.922      41.550      61.519    
262144     524288          4194304           1000      163.118     3.21        25.71          192.971     140.105     175.293   
524288     1048576         8388608           1000      316.530     3.31        26.50          345.741     302.847     320.194   
1048576    2097152         16777216          1000      884.489     2.37        18.97          939.027     871.620     871.041   

