the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.140       0.04        0.17           0.580       0.060       0.140     
2          12              48                1000      0.137       0.09        0.35           0.460       0.060       0.840     
4          24              96                1000      0.110       0.22        0.88           0.280       0.040       0.180     
8          48              192               1000      0.112       0.43        1.72           0.460       0.060       0.160     
16         96              384               1000      0.145       0.66        2.65           0.320       0.080       0.420     
32         192             768               1000      0.192       1.00        4.00           0.280       0.140       0.620     
64         384             1536              1000      0.262       1.46        5.86           0.460       0.200       0.640     
128        768             3072              1000      0.455       1.69        6.75           0.780       0.380       0.860     
256        1536            6144              1000      0.785       1.96        7.83           6.600       0.700       1.280     
512        3072            12288             1000      1.390       2.21        8.84           1.960       1.340       2.360     
1024       6144            24576             1000      2.831       2.17        8.68           140.180     2.540       4.440     
2048       12288           49152             1000      5.289       2.32        9.29           93.280      4.920       8.820     
4096       24576           98304             1000      10.109      2.43        9.72           56.920      9.840       17.340    
8192       49152           196608            1000      19.947      2.46        9.86           110.480     19.320      32.240    
16384      98304           393216            1000      39.734      2.47        9.90           82.260      38.640      71.400    
32768      196608          786432            1000      109.057     1.80        7.21           201.520     98.700      149.820   
65536      393216          1572864           1000      265.830     1.48        5.92           319.560     259.540     287.000   
131072     786432          3145728           1000      628.753     1.25        5.00           809.640     614.220     623.260   
262144     1572864         6291456           1000      1206.373    1.30        5.22           1461.880    1190.980    1192.800  
524288     3145728         12582912          1000      2735.241    1.15        4.60           3088.000    2704.580    2744.220  
1048576    6291456         25165824          1000      6540.390    0.96        3.85           7167.660    6453.960    6531.300  

