the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               8                 1000      0.073       0.08        0.11           0.083       0.073       0.109     
2          12              16                1000      0.074       0.16        0.22           0.086       0.073       0.089     
3          18              24                1000      0.074       0.24        0.32           0.292       0.074       0.108     
4          24              32                1000      0.078       0.31        0.41           0.096       0.076       0.165     
5          30              40                1000      0.078       0.39        0.52           0.304       0.076       0.110     
6          36              48                1000      0.078       0.46        0.62           0.118       0.076       0.110     
7          42              56                1000      0.081       0.52        0.69           0.305       0.078       0.136     
8          48              64                1000      0.082       0.58        0.78           0.095       0.081       0.284     
16         96              128               1000      0.084       1.15        1.53           0.301       0.080       0.189     
32         192             256               1000      0.086       2.23        2.97           0.126       0.085       0.177     
64         384             512               1000      0.101       3.81        5.07           0.308       0.099       0.150     
128        768             1024              1000      0.125       6.15        8.20           0.146       0.124       0.176     
256        1536            2048              1000      0.179       8.60        11.46          0.392       0.175       0.218     
512        3072            4096              1000      0.278       11.06       14.75          0.310       0.276       0.328     
1024       6144            8192              1000      0.484       12.69       16.91          0.687       0.480       0.502     
2048       12288           16384             1000      0.889       13.82       18.42          1.091       0.888       0.925     
4096       24576           32768             1000      1.705       14.42       19.22          1.930       1.702       1.775     
8192       49152           65536             1000      3.341       14.71       19.61          7.409       3.334       3.346     
16384      98304           131072            1000      6.601       14.89       19.86          11.617      6.592       6.621     
32768      196608          262144            1000      13.158      14.94       19.92          17.582      13.116      13.508    
65536      393216          524288            1000      26.196      15.01       20.01          32.751      26.156      26.725    
131072     786432          1048576           1000      52.403      15.01       20.01          58.902      52.240      52.972    
262144     1572864         2097152           1000      104.625     15.03       20.04          112.447     104.385     106.001   
524288     3145728         4194304           1000      208.959     15.05       20.07          214.163     208.717     211.068   
1048576    6291456         8388608           1000      423.595     14.85       19.80          432.358     421.240     423.982   

