the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.075       0.01        0.11           0.317       0.071       0.526     
2          2               16                1000      0.076       0.03        0.21           0.304       0.072       0.411     
4          4               32                1000      0.077       0.05        0.42           0.301       0.074       0.184     
8          8               64                1000      0.079       0.10        0.81           0.342       0.077       0.175     
16         16              128               1000      0.083       0.19        1.54           0.314       0.082       0.283     
32         32              256               1000      0.093       0.35        2.76           0.343       0.091       0.340     
64         64              512               1000      0.113       0.57        4.53           0.439       0.110       0.173     
128        128             1024              1000      0.151       0.85        6.78           0.218       0.148       0.339     
256        256             2048              1000      0.226       1.13        9.08           0.469       0.222       0.455     
512        512             4096              1000      0.377       1.36        10.86          0.975       0.373       0.579     
1024       1024            8192              1000      0.677       1.51        12.10          0.923       0.673       1.075     
2048       2048            16384             1000      1.279       1.60        12.81          1.534       1.275       1.601     
4096       4096            32768             1000      2.509       1.63        13.06          2.828       2.493       2.798     
8192       8192            65536             1000      4.911       1.67        13.35          5.216       4.898       5.386     
16384      16384           131072            1000      9.749       1.68        13.44          10.016      9.712       10.182    
32768      32768           262144            1000      19.506      1.68        13.44          33.062      19.392      21.398    
65536      65536           524288            1000      38.956      1.68        13.46          136.372     38.637      43.532    
131072     131072          1048576           1000      77.572      1.69        13.52          181.005     77.105      116.137   
262144     262144          2097152           1000      204.956     1.28        10.23          271.836     174.767     229.375   
524288     524288          4194304           1000      504.560     1.04        8.31           522.629     475.582     522.273   
1048576    1048576         8388608           1000      1076.478    0.97        7.79           1136.649    1066.467    1074.046  

