the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               16                1000      0.290       0.01        0.06           0.524       0.287       0.758     
2          4               32                1000      0.294       0.01        0.11           0.598       0.290       0.531     
4          8               64                1000      0.292       0.03        0.22           0.523       0.290       0.928     
8          16              128               1000      0.298       0.05        0.43           0.608       0.296       0.630     
16         32              256               1000      0.308       0.10        0.83           0.413       0.304       0.696     
32         64              512               1000      0.333       0.19        1.54           0.448       0.330       1.042     
64         128             1024              1000      0.389       0.33        2.63           0.777       0.380       0.819     
128        256             2048              1000      0.491       0.52        4.17           0.751       0.483       0.641     
256        512             4096              1000      0.690       0.74        5.94           1.070       0.683       1.179     
512        1024            8192              1000      1.124       0.91        7.29           1.461       1.110       1.331     
1024       2048            16384             1000      1.963       1.04        8.34           2.257       1.926       2.454     
2048       4096            32768             1000      3.584       1.14        9.14           3.960       3.561       4.167     
4096       8192            65536             1000      6.871       1.19        9.54           7.530       6.822       8.083     
8192       16384           131072            1000      14.015      1.17        9.35           18.490      13.371      15.125    
16384      32768           262144            1000      27.554      1.19        9.51           35.448      26.776      27.813    
32768      65536           524288            1000      54.208      1.21        9.67           61.592      53.130      54.386    
65536      131072          1048576           1000      106.981     1.23        9.80           113.067     105.984     107.857   
131072     262144          2097152           1000      211.626     1.24        9.91           219.890     210.484     212.382   
262144     524288          4194304           1000      420.816     1.25        9.97           430.865     419.481     419.921   
524288     1048576         8388608           1000      839.365     1.25        9.99           849.796     837.078     840.108   
1048576    2097152         16777216          1000      2145.448    0.98        7.82           2163.879    2113.980    2157.948  

