the current thread cpu affinity is 0xffffffff, policy is 0, priority is 0
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.071       0.01        0.11           0.088       0.071       0.216     
2          2               16                1000      0.074       0.03        0.22           0.081       0.072       0.095     
4          4               32                1000      0.074       0.05        0.43           0.293       0.073       0.119     
8          8               64                1000      0.075       0.11        0.85           0.294       0.075       0.180     
16         16              128               1000      0.082       0.19        1.56           0.088       0.082       0.388     
32         32              256               1000      0.097       0.33        2.63           0.223       0.097       0.189     
64         64              512               1000      0.127       0.50        4.03           0.131       0.126       0.134     
128        128             1024              1000      0.187       0.68        5.48           0.389       0.186       0.219     
256        256             2048              1000      0.304       0.84        6.75           0.416       0.302       0.314     
512        512             4096              1000      0.538       0.95        7.61           0.739       0.536       0.562     
1024       1024            8192              1000      1.003       1.02        8.17           1.252       1.000       1.091     
2048       2048            16384             1000      1.937       1.06        8.46           2.137       1.931       1.958     
4096       4096            32768             1000      3.820       1.07        8.58           4.091       3.797       3.846     
8192       8192            65536             1000      7.534       1.09        8.70           14.548      7.524       7.540     
16384      16384           131072            1000      15.246      1.07        8.60           256.615     14.977      15.044    
32768      32768           262144            1000      29.942      1.09        8.76           34.997      29.881      31.810    
65536      65536           524288            1000      59.988      1.09        8.74           145.688     59.719      59.894    
131072     131072          1048576           1000      119.435     1.10        8.78           141.443     119.297     119.716   
262144     262144          2097152           1000      238.672     1.10        8.79           269.348     238.421     238.801   
524288     524288          4194304           1000      478.572     1.10        8.76           553.845     477.043     478.163   
1048576    1048576         8388608           1000      955.294     1.10        8.78           992.402     953.882     954.501   

