the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.063       0.02        0.06           0.300       0.040       0.060     
2          2               8                 1000      0.077       0.03        0.10           0.180       0.040       0.360     
4          4               16                1000      0.079       0.05        0.20           0.180       0.040       0.620     
8          8               32                1000      0.081       0.10        0.39           0.120       0.060       0.100     
16         16              64                1000      0.100       0.16        0.64           0.140       0.060       0.140     
32         32              128               1000      0.118       0.27        1.09           0.240       0.100       0.540     
64         64              256               1000      0.181       0.35        1.41           0.340       0.160       0.260     
128        128             512               1000      0.301       0.42        1.70           0.380       0.280       0.460     
256        256             1024              1000      0.557       0.46        1.84           0.640       0.540       0.720     
512        512             2048              1000      1.069       0.48        1.92           1.320       1.060       1.140     
1024       1024            4096              1000      2.159       0.47        1.90           40.080      2.080       2.280     
2048       2048            8192              1000      4.170       0.49        1.96           4.440       4.140       4.280     
4096       4096            16384             1000      8.292       0.49        1.98           17.080      8.240       8.400     
8192       8192            32768             1000      16.784      0.49        1.95           151.040     16.460      16.720    
16384      16384           65536             1000      33.099      0.49        1.98           94.320      32.840      33.100    
32768      32768           131072            1000      66.168      0.50        1.98           228.120     65.620      66.520    
65536      65536           262144            1000      131.763     0.50        1.99           195.100     131.160     150.700   
131072     131072          524288            1000      263.102     0.50        1.99           333.320     262.240     307.360   
262144     262144          1048576           1000      644.716     0.41        1.63           720.860     627.680     541.600   
524288     524288          2097152           1000      1078.935    0.49        1.94           1127.800    1070.380    1081.100  
1048576    1048576         4194304           1000      2192.412    0.48        1.91           2213.100    2170.940    2229.640  

