the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               8                 1000      0.072       0.08        0.11           0.109       0.072       0.222     
2          12              16                1000      0.073       0.16        0.22           0.093       0.072       0.134     
3          18              24                1000      0.075       0.24        0.32           0.088       0.074       0.178     
4          24              32                1000      0.077       0.31        0.42           0.088       0.075       0.109     
5          30              40                1000      0.078       0.39        0.52           0.156       0.076       0.108     
6          36              48                1000      0.077       0.47        0.62           0.127       0.076       0.103     
7          42              56                1000      0.079       0.53        0.71           0.080       0.077       0.130     
8          48              64                1000      0.075       0.64        0.86           0.088       0.074       0.089     
16         96              128               1000      0.076       1.26        1.68           0.130       0.076       0.116     
32         192             256               1000      0.080       2.41        3.22           0.118       0.079       0.099     
64         384             512               1000      0.089       4.34        5.78           0.120       0.087       0.132     
128        768             1024              1000      0.106       7.22        9.63           0.125       0.105       0.178     
256        1536            2048              1000      0.145       10.61       14.15          0.202       0.142       0.156     
512        3072            4096              1000      0.213       14.45       19.27          0.236       0.210       0.238     
1024       6144            8192              1000      0.356       17.25       23.00          0.396       0.350       0.384     
2048       12288           16384             1000      0.649       18.94       25.25          0.685       0.625       0.669     
4096       24576           32768             1000      1.224       20.08       26.77          1.236       1.178       1.226     
8192       49152           65536             1000      2.355       20.87       27.83          2.411       2.286       2.359     
16384      98304           131072            1000      4.597       21.39       28.51          4.757       4.511       4.656     
32768      196608          262144            1000      9.202       21.37       28.49          12.990      9.009       9.476     
65536      393216          524288            1000      18.241      21.56       28.74          22.961      17.930      18.475    
131072     786432          1048576           1000      36.366      21.63       28.83          40.751      35.819      38.934    
262144     1572864         2097152           1000      72.777      21.61       28.82          78.441      71.897      81.244    
524288     3145728         4194304           1000      145.349     21.64       28.86          156.445     144.100     159.682   
1048576    6291456         8388608           1000      327.150     19.23       25.64          334.497     317.823     331.329   

