the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.084       0.01        0.10           0.114       0.073       0.122     
2          2               16                1000      0.091       0.02        0.18           0.125       0.079       0.180     
4          4               32                1000      0.091       0.04        0.35           0.119       0.079       0.218     
8          8               64                1000      0.091       0.09        0.71           0.125       0.078       0.169     
16         16              128               1000      0.088       0.18        1.46           0.126       0.079       0.163     
32         32              256               1000      0.094       0.34        2.73           0.156       0.081       0.241     
64         64              512               1000      0.096       0.66        5.31           0.150       0.086       0.255     
128        128             1024              1000      0.104       1.23        9.86           0.142       0.089       0.258     
256        256             2048              1000      0.121       2.11        16.90          0.155       0.103       0.222     
512        512             4096              1000      0.148       3.47        27.76          0.188       0.146       0.281     
1024       1024            8192              1000      0.215       4.77        38.17          0.254       0.198       0.322     
2048       2048            16384             1000      0.383       5.35        42.76          0.575       0.356       0.793     
4096       4096            32768             1000      0.754       5.43        43.46          0.816       0.719       0.976     
8192       8192            65536             1000      1.222       6.70        53.63          2.060       1.166       1.689     
16384      16384           131072            1000      2.251       7.28        58.23          2.813       2.163       3.622     
32768      32768           262144            1000      5.597       5.85        46.83          94.088      5.190       6.442     
65536      65536           524288            1000      11.101      5.90        47.23          14.526      10.500      14.494    
131072     131072          1048576           1000      22.161      5.91        47.32          30.447      20.998      31.539    
262144     262144          2097152           1000      48.338      5.42        43.39          71.562      42.698      64.757    
524288     524288          4194304           1000      136.681     3.84        30.69          157.343     111.948     149.967   
1048576    1048576         8388608           1000      314.633     3.33        26.66          333.063     285.993     318.935   

