the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.102       0.01        0.08           0.240       0.040       0.060     
2          2               16                1000      0.113       0.02        0.14           0.240       0.040       0.120     
4          4               32                1000      0.148       0.03        0.22           0.280       0.080       0.200     
8          8               64                1000      0.134       0.06        0.48           0.480       0.040       0.260     
16         16              128               1000      0.141       0.11        0.90           0.340       0.060       0.120     
32         32              256               1000      0.171       0.19        1.50           6.800       0.100       0.320     
64         64              512               1000      0.182       0.35        2.81           0.320       0.140       0.300     
128        128             1024              1000      0.232       0.55        4.41           0.340       0.200       0.580     
256        256             2048              1000      0.309       0.83        6.62           0.520       0.280       0.480     
512        512             4096              1000      0.493       1.04        8.31           0.760       0.460       0.540     
1024       1024            8192              1000      0.845       1.21        9.69           9.600       0.800       1.560     
2048       2048            16384             1000      1.586       1.29        10.33          1.980       1.540       1.920     
4096       4096            32768             1000      3.099       1.32        10.57          9.000       3.040       4.120     
8192       8192            65536             1000      6.154       1.33        10.65          12.240      6.020       9.860     
16384      16384           131072            1000      12.188      1.34        10.75          24.900      11.900      19.660    
32768      32768           262144            1000      24.270      1.35        10.80          37.260      23.640      39.640    
65536      65536           524288            1000      49.555      1.32        10.58          102.060     46.740      103.260   
131072     131072          1048576           1000      224.243     0.58        4.68           273.380     186.900     193.940   
262144     262144          2097152           1000      430.273     0.61        4.87           494.320     422.320     423.740   
524288     524288          4194304           1000      882.982     0.59        4.75           923.180     871.320     881.780   
1048576    1048576         8388608           1000      2076.248    0.51        4.04           2414.380    2054.260    2058.620  

