the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.084       0.01        0.19           0.152       0.082       0.255     
2          2               32                1000      0.086       0.02        0.37           0.096       0.084       0.210     
4          4               64                1000      0.088       0.05        0.72           0.162       0.087       0.174     
8          8               128               1000      0.102       0.08        1.26           0.311       0.097       0.199     
16         16              256               1000      0.130       0.12        1.97           0.205       0.119       0.203     
32         32              512               1000      0.243       0.13        2.11           0.486       0.177       0.560     
64         64              1024              1000      0.423       0.15        2.42           0.625       0.289       0.506     
128        128             2048              1000      0.689       0.19        2.97           1.206       0.503       0.903     
256        256             4096              1000      1.180       0.22        3.47           1.636       0.941       1.024     
512        512             8192              1000      2.434       0.21        3.37           4.256       1.839       4.014     
1024       1024            16384             1000      4.697       0.22        3.49           6.431       3.586       4.274     
2048       2048            32768             1000      9.994       0.20        3.28           14.884      7.125       11.308    
4096       4096            65536             1000      21.366      0.19        3.07           166.149     11.706      24.923    
8192       8192            131072            1000      41.127      0.20        3.19           139.104     25.227      28.737    
16384      16384           262144            1000      95.866      0.17        2.73           132.848     88.666      99.683    
32768      32768           524288            1000      185.432     0.18        2.83           216.859     93.768      198.625   
65536      65536           1048576           1000      364.246     0.18        2.88           407.571     188.034     246.447   
131072     131072          2097152           1000      756.176     0.17        2.77           801.030     529.793     741.416   
262144     262144          4194304           1000      1515.999    0.17        2.77           1580.573    765.832     1506.717  
524288     524288          8388608           1000      2997.245    0.17        2.80           3148.539    1988.986    3039.959  
1048576    1048576         16777216          1000      6056.167    0.17        2.77           6356.243    4397.456    5984.504  

