the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.118       0.05        0.20           0.240       0.040       0.180     
2          12              48                1000      0.128       0.09        0.37           0.500       0.060       0.260     
4          24              96                1000      0.137       0.18        0.70           0.280       0.060       0.280     
8          48              192               1000      0.121       0.40        1.59           0.420       0.060       0.380     
16         96              384               1000      0.124       0.77        3.09           0.280       0.060       0.120     
32         192             768               1000      0.136       1.41        5.63           0.280       0.100       0.320     
64         384             1536              1000      0.206       1.86        7.46           0.420       0.160       0.380     
128        768             3072              1000      0.249       3.08        12.32          0.400       0.200       0.480     
256        1536            6144              1000      0.447       3.43        13.73          0.560       0.400       0.760     
512        3072            12288             1000      0.650       4.72        18.90          0.800       0.600       0.920     
1024       6144            24576             1000      1.296       4.74        18.96          1.440       1.240       1.580     
2048       12288           49152             1000      2.221       5.53        22.13          7.840       2.160       2.380     
4096       24576           98304             1000      4.323       5.69        22.74          10.540      4.280       5.240     
8192       49152           196608            1000      8.423       5.84        23.34          42.080      8.340       13.180    
16384      98304           393216            1000      16.717      5.88        23.52          41.880      16.560      30.420    
32768      196608          786432            1000      33.382      5.89        23.56          54.140      32.920      57.940    
65536      393216          1572864           1000      101.144     3.89        15.55          115.220     78.760      78.720    
131072     786432          3145728           1000      139.952     5.62        22.48          161.460     136.980     141.120   
262144     1572864         6291456           1000      329.200     4.78        19.11          362.840     320.600     305.060   
524288     3145728         12582912          1000      611.946     5.14        20.56          641.360     603.140     604.000   
1048576    6291456         25165824          1000      1327.033    4.74        18.96          1380.440    1315.020    1321.900  

