the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.080       0.01        0.10           0.360       0.040       0.080     
2          2               16                1000      0.083       0.02        0.19           0.380       0.040       0.100     
4          4               32                1000      0.080       0.05        0.40           0.460       0.040       0.240     
8          8               64                1000      0.081       0.10        0.79           0.260       0.040       0.180     
16         16              128               1000      0.082       0.19        1.56           0.480       0.060       0.300     
32         32              256               1000      0.083       0.38        3.07           0.280       0.060       0.400     
64         64              512               1000      0.095       0.68        5.42           0.340       0.080       0.340     
128        128             1024              1000      0.118       1.09        8.69           0.300       0.100       0.380     
256        256             2048              1000      0.170       1.51        12.08          0.500       0.140       0.180     
512        512             4096              1000      0.263       1.95        15.59          0.420       0.240       0.680     
1024       1024            8192              1000      0.447       2.29        18.33          0.680       0.400       0.840     
2048       2048            16384             1000      0.875       2.34        18.72          1.460       0.760       1.580     
4096       4096            32768             1000      1.709       2.40        19.18          3.980       1.620       3.380     
8192       8192            65536             1000      3.313       2.47        19.78          4.880       3.200       7.780     
16384      16384           131072            1000      6.476       2.53        20.24          13.640      6.220       17.320    
32768      32768           262144            1000      12.595      2.60        20.81          29.660      12.200      45.400    
65536      65536           524288            1000      26.645      2.46        19.68          79.680      24.500      74.100    
131072     131072          1048576           1000      159.812     0.82        6.56           190.680     135.120     132.660   
262144     262144          2097152           1000      231.322     1.13        9.07           255.380     227.160     258.520   
524288     524288          4194304           1000      483.291     1.08        8.68           534.600     476.620     484.260   
1048576    1048576         8388608           1000      1165.181    0.90        7.20           1209.500    1151.440    1157.160  

