the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.075       0.08        0.32           0.097       0.075       0.645     
2          12              48                1000      0.077       0.16        0.62           0.095       0.076       0.497     
4          24              96                1000      0.076       0.32        1.26           0.084       0.076       0.474     
8          48              192               1000      0.077       0.62        2.49           0.096       0.077       0.509     
16         96              384               1000      0.080       1.20        4.80           0.094       0.080       0.542     
32         192             768               1000      0.087       2.20        8.80           0.313       0.087       0.490     
64         384             1536              1000      0.103       3.73        14.91          0.113       0.103       0.492     
128        768             3072              1000      0.134       5.74        22.98          0.145       0.133       0.670     
256        1536            6144              1000      0.195       7.88        31.50          0.206       0.195       0.460     
512        3072            12288             1000      0.315       9.75        39.01          0.329       0.315       0.569     
1024       6144            24576             1000      0.555       11.07       44.28          0.560       0.555       0.780     
2048       12288           49152             1000      1.035       11.87       47.49          1.047       1.035       1.152     
4096       24576           98304             1000      1.995       12.32       49.27          2.003       1.995       2.136     
8192       49152           196608            1000      4.209       11.68       46.72          4.209       4.078       4.186     
16384      98304           393216            1000      7.790       12.62       50.48          25.285      7.771       8.245     
32768      196608          786432            1000      15.846      12.41       49.63          34.291      15.453      15.860    
65536      393216          1572864           1000      32.738      12.01       48.04          43.456      32.669      33.345    
131072     786432          3145728           1000      65.404      12.02       48.10          73.204      65.240      65.765    
262144     1572864         6291456           1000      133.346     11.80       47.18          141.072     132.160     135.060   
524288     3145728         12582912          1000      268.225     11.73       46.91          320.724     267.513     390.625   
1048576    6291456         25165824          1000      533.806     11.79       47.14          543.991     531.322     544.895   

