the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.095       0.01        0.08           0.240       0.040       0.060     
2          2               16                1000      0.098       0.02        0.16           0.260       0.040       0.300     
4          4               32                1000      0.111       0.04        0.29           0.260       0.060       0.440     
8          8               64                1000      0.114       0.07        0.56           0.260       0.040       0.120     
16         16              128               1000      0.119       0.13        1.07           0.260       0.060       0.320     
32         32              256               1000      0.138       0.23        1.86           0.560       0.080       0.160     
64         64              512               1000      0.158       0.41        3.25           0.320       0.120       0.440     
128        128             1024              1000      0.204       0.63        5.02           0.380       0.160       0.480     
256        256             2048              1000      0.291       0.88        7.04           0.740       0.260       0.740     
512        512             4096              1000      0.482       1.06        8.50           0.960       0.440       0.640     
1024       1024            8192              1000      0.855       1.20        9.58           8.560       0.800       1.120     
2048       2048            16384             1000      1.612       1.27        10.17          1.920       1.560       3.940     
4096       4096            32768             1000      3.119       1.31        10.51          7.680       3.040       7.000     
8192       8192            65536             1000      6.094       1.34        10.75          13.200      5.960       13.780    
16384      16384           131072            1000      12.051      1.36        10.88          21.860      11.760      30.180    
32768      32768           262144            1000      23.981      1.37        10.93          36.940      23.340      67.600    
65536      65536           524288            1000      48.903      1.34        10.72          128.360     47.000      118.340   
131072     131072          1048576           1000      224.306     0.58        4.67           261.200     194.540     215.540   
262144     262144          2097152           1000      484.926     0.54        4.32           508.880     473.960     480.020   
524288     524288          4194304           1000      837.841     0.63        5.01           913.200     826.560     830.520   
1048576    1048576         8388608           1000      1788.207    0.59        4.69           2088.680    1771.180    1801.040  

