the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.072       0.01        0.11           0.081       0.072       0.283     
2          2               16                1000      0.075       0.03        0.21           0.094       0.075       0.690     
4          4               32                1000      0.076       0.05        0.42           0.084       0.076       0.495     
8          8               64                1000      0.075       0.11        0.85           0.094       0.075       0.282     
16         16              128               1000      0.077       0.21        1.66           0.080       0.076       0.271     
32         32              256               1000      0.078       0.41        3.27           0.081       0.077       0.273     
64         64              512               1000      0.081       0.79        6.32           0.095       0.081       0.142     
128        128             1024              1000      0.089       1.44        11.50          0.103       0.089       0.483     
256        256             2048              1000      0.105       2.44        19.49          0.118       0.104       0.400     
512        512             4096              1000      0.139       3.69        29.53          0.147       0.138       0.466     
1024       1024            8192              1000      0.204       5.03        40.22          6.205       0.197       0.403     
2048       2048            16384             1000      0.335       6.11        48.90          0.349       0.335       0.533     
4096       4096            32768             1000      0.569       7.20        57.59          0.600       0.568       1.364     
8192       8192            65536             1000      1.095       7.48        59.87          1.137       1.071       2.385     
16384      16384           131072            1000      2.166       7.57        60.52          2.273       2.094       3.583     
32768      32768           262144            1000      4.308       7.61        60.85          26.058      4.124       6.791     
65536      65536           524288            1000      8.419       7.78        62.27          17.526      8.164       12.328    
131072     131072          1048576           1000      19.950      6.57        52.56          42.594      17.927      26.254    
262144     262144          2097152           1000      46.966      5.58        44.65          70.577      45.251      51.248    
524288     524288          4194304           1000      121.959     4.30        34.39          133.523     113.866     127.219   
1048576    1048576         8388608           1000      257.066     4.08        32.63          265.122     242.199     263.311   

