the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               4                 1000      0.346       0.01        0.01           0.600       0.280       0.960     
2          4               8                 1000      0.352       0.01        0.02           1.000       0.240       1.680     
4          8               16                1000      0.342       0.02        0.05           0.800       0.260       1.420     
8          16              32                1000      0.337       0.05        0.10           0.600       0.300       1.300     
16         32              64                1000      0.343       0.09        0.19           0.700       0.240       0.900     
32         64              128               1000      0.343       0.19        0.37           0.680       0.260       1.040     
64         128             256               1000      0.344       0.37        0.75           0.780       0.280       1.140     
128        256             512               1000      0.355       0.72        1.44           0.680       0.260       1.320     
256        512             1024              1000      0.403       1.27        2.54           0.740       0.320       0.920     
512        1024            2048              1000      0.489       2.10        4.19           0.920       0.400       2.080     
1024       2048            4096              1000      0.598       3.43        6.85           0.920       0.500       1.380     
2048       4096            8192              1000      0.919       4.46        8.91           1.220       0.840       2.600     
4096       8192            16384             1000      1.463       5.60        11.20          1.880       1.380       4.380     
8192       16384           32768             1000      2.550       6.43        12.85          3.400       2.420       12.320    
16384      32768           65536             1000      4.673       7.01        14.03          13.140      4.580       23.680    
32768      65536           131072            1000      8.861       7.40        14.79          17.500      8.720       44.740    
65536      131072          262144            1000      17.291      7.58        15.16          26.160      17.100      54.740    
131072     262144          524288            1000      34.378      7.63        15.25          62.160      33.800      112.400   
262144     524288          1048576           1000      122.446     4.28        8.56           191.400     114.780     212.340   
524288     1048576         2097152           1000      419.302     2.50        5.00           444.520     402.460     369.240   
1048576    2097152         4194304           1000      736.622     2.85        5.69           768.220     725.600     707.040   

