the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          4               16                1000      0.103       0.04        0.15           0.600       0.040       0.140     
2          8               32                1000      0.115       0.07        0.28           0.500       0.040       0.160     
4          16              64                1000      0.115       0.14        0.56           0.260       0.040       0.340     
8          32              128               1000      0.112       0.29        1.14           0.280       0.040       0.460     
16         64              256               1000      0.123       0.52        2.08           0.400       0.060       0.100     
32         128             512               1000      0.140       0.92        3.66           0.300       0.100       0.500     
64         256             1024              1000      0.178       1.44        5.77           0.480       0.140       0.460     
128        512             2048              1000      0.259       1.98        7.92           7.980       0.220       0.620     
256        1024            4096              1000      0.411       2.49        9.96           0.640       0.380       0.780     
512        2048            8192              1000      0.712       2.88        11.51          0.960       0.680       1.380     
1024       4096            16384             1000      1.317       3.11        12.44          2.120       1.260       1.800     
2048       8192            32768             1000      2.520       3.25        13.01          11.240      2.460       6.320     
4096       16384           65536             1000      4.974       3.29        13.17          12.100      4.900       14.700    
8192       32768           131072            1000      9.839       3.33        13.32          16.980      9.660       26.780    
16384      65536           262144            1000      19.499      3.36        13.44          29.420      19.260      52.820    
32768      131072          524288            1000      38.933      3.37        13.47          88.400      38.340      104.020   
65536      262144          1048576           1000      112.208     2.34        9.34           227.600     102.140     174.740   
131072     524288          2097152           1000      309.929     1.69        6.77           331.780     294.480     309.120   
262144     1048576         4194304           1000      539.774     1.94        7.77           576.860     528.060     494.340   
524288     2097152         8388608           1000      833.325     2.52        10.07          882.300     823.720     824.440   
1048576    4194304         16777216          1000      2144.435    1.96        7.82           2834.140    2111.340    2195.860  

