the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.076       0.01        0.11           0.147       0.075       0.522     
2          2               16                1000      0.077       0.03        0.21           0.156       0.076       0.282     
4          4               32                1000      0.076       0.05        0.42           0.139       0.074       0.388     
8          8               64                1000      0.075       0.11        0.85           0.136       0.073       0.131     
16         16              128               1000      0.076       0.21        1.69           0.256       0.075       0.574     
32         32              256               1000      0.077       0.42        3.35           0.090       0.075       0.125     
64         64              512               1000      0.080       0.80        6.38           0.140       0.078       0.586     
128        128             1024              1000      0.087       1.46        11.71          0.268       0.086       0.142     
256        256             2048              1000      0.103       2.49        19.93          0.183       0.100       0.707     
512        512             4096              1000      0.134       3.82        30.54          0.342       0.130       0.657     
1024       1024            8192              1000      0.191       5.35        42.78          0.369       0.188       1.212     
2048       2048            16384             1000      0.315       6.51        52.05          0.351       0.307       0.814     
4096       4096            32768             1000      0.664       6.17        49.36          0.756       0.629       1.638     
8192       8192            65536             1000      1.116       7.34        58.73          1.566       1.073       2.142     
16384      16384           131072            1000      2.179       7.52        60.15          2.823       2.082       5.507     
32768      32768           262144            1000      5.053       6.48        51.87          22.482      4.823       7.377     
65536      65536           524288            1000      10.292      6.37        50.94          17.394      9.902       17.717    
131072     131072          1048576           1000      20.915      6.27        50.14          38.993      20.131      30.571    
262144     262144          2097152           1000      42.195      6.21        49.70          73.782      41.014      70.495    
524288     524288          4194304           1000      108.921     4.81        38.51          164.235     97.844      152.503   
1048576    1048576         8388608           1000      314.780     3.33        26.65          373.160     310.268     317.500   

