the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.073       0.01        0.05           0.078       0.072       0.204     
2          2               8                 1000      0.074       0.03        0.11           0.087       0.073       0.136     
4          4               16                1000      0.075       0.05        0.21           0.076       0.075       0.280     
8          8               32                1000      0.077       0.10        0.42           0.084       0.076       0.288     
16         16              64                1000      0.079       0.20        0.81           0.086       0.079       0.137     
32         32              128               1000      0.087       0.37        1.47           0.089       0.087       0.469     
64         64              256               1000      0.095       0.67        2.69           0.099       0.095       0.147     
128        128             512               1000      0.110       1.16        4.65           0.112       0.110       0.171     
256        256             1024              1000      0.141       1.82        7.26           0.141       0.140       0.195     
512        512             2048              1000      0.203       2.52        10.09          0.204       0.202       0.576     
1024       1024            4096              1000      0.326       3.14        12.56          0.329       0.325       0.719     
2048       2048            8192              1000      0.574       3.57        14.26          0.575       0.573       0.664     
4096       4096            16384             1000      1.069       3.83        15.32          1.070       1.068       1.331     
8192       8192            32768             1000      2.058       3.98        15.92          2.059       2.057       2.303     
16384      16384           65536             1000      4.056       4.04        16.16          11.988      4.045       4.531     
32768      32768           131072            1000      8.017       4.09        16.35          20.555      8.003       8.587     
65536      65536           262144            1000      15.934      4.11        16.45          23.246      15.915      16.594    
131072     131072          524288            1000      31.786      4.12        16.49          52.337      31.742      45.509    
262144     262144          1048576           1000      63.462      4.13        16.52          77.699      63.391      67.674    
524288     524288          2097152           1000      126.820     4.13        16.54          138.810     126.713     135.954   
1048576    1048576         4194304           1000      253.598     4.13        16.54          270.805     253.385     284.638   

