the current thread cpu affinity is 0xffffffffffffffff, policy is 0, priority is 0
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.065       0.09        0.37           0.080       0.060       0.420     
2          12              48                1000      0.054       0.22        0.89           0.160       0.040       0.300     
4          24              96                1000      0.061       0.40        1.59           0.100       0.060       0.280     
8          48              192               1000      0.068       0.71        2.82           0.080       0.060       0.700     
16         96              384               1000      0.098       0.97        3.90           0.100       0.080       0.560     
32         192             768               1000      0.178       1.08        4.31           0.180       0.160       1.280     
64         384             1536              1000      0.418       0.92        3.67           0.500       0.400       3.640     
128        768             3072              1000      0.857       0.90        3.59           12.440      0.840       3.060     
256        1536            6144              1000      1.769       0.87        3.47           1.800       1.760       7.240     
512        3072            12288             1000      4.414       0.70        2.78           13.580      4.360       12.840    
1024       6144            24576             1000      9.302       0.66        2.64           19.860      9.220       22.380    
2048       12288           49152             1000      22.347      0.55        2.20           31.900      21.780      49.160    
4096       24576           98304             1000      57.756      0.43        1.70           135.680     56.820      122.000   
8192       49152           196608            1000      131.418     0.37        1.50           159.160     130.840     298.660   
16384      98304           393216            1000      345.794     0.28        1.14           2098.040    338.160     839.100   
32768      196608          786432            1000      944.147     0.21        0.83           1904.340    916.960     2908.380  
65536      393216          1572864           1000      4183.392    0.09        0.38           5065.860    3921.100    6437.460  
131072     786432          3145728           1000      14118.215   0.06        0.22           19709.940   12228.080   14726.580 
262144     1572864         6291456           1000      39356.765   0.04        0.16           53955.700   33478.860   37813.940 
524288     3145728         12582912          1000      88788.283   0.04        0.14           119553.580  78310.260   85774.900 
1048576    6291456         25165824          1000      205582.062  0.03        0.12           298139.600  180376.840  194993.380

