the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.374       0.00        0.02           7.920       0.300       0.720     
2          2               16                1000      0.376       0.01        0.04           0.520       0.320       1.140     
4          4               32                1000      0.376       0.01        0.09           0.780       0.340       0.860     
8          8               64                1000      0.380       0.02        0.17           0.840       0.360       0.920     
16         16              128               1000      0.392       0.04        0.33           0.860       0.360       1.160     
32         32              256               1000      0.419       0.08        0.61           1.020       0.380       0.800     
64         64              512               1000      0.480       0.13        1.07           0.700       0.460       0.840     
128        128             1024              1000      0.570       0.22        1.80           0.760       0.520       0.920     
256        256             2048              1000      0.767       0.33        2.67           1.060       0.720       1.340     
512        512             4096              1000      1.154       0.44        3.55           1.560       1.100       1.960     
1024       1024            8192              1000      1.926       0.53        4.25           2.380       1.880       2.400     
2048       2048            16384             1000      3.477       0.59        4.71           8.260       3.420       4.040     
4096       4096            32768             1000      6.666       0.61        4.92           120.780     6.480       7.580     
8192       8192            65536             1000      13.484      0.61        4.86           107.360     12.820      15.440    
16384      16384           131072            1000      25.527      0.64        5.13           68.480      25.260      32.780    
32768      32768           262144            1000      50.262      0.65        5.22           125.260     49.820      69.040    
65536      65536           524288            1000      101.050     0.65        5.19           136.180     99.220      137.140   
131072     131072          1048576           1000      246.532     0.53        4.25           276.340     234.940     239.080   
262144     262144          2097152           1000      451.123     0.58        4.65           477.680     444.040     425.680   
524288     524288          4194304           1000      862.219     0.61        4.86           932.900     852.880     859.580   
1048576    1048576         8388608           1000      1654.107    0.63        5.07           1680.760    1643.000    2037.760  

