the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.741       0.01        0.03           9.820       0.640       3.020     
4          24              96                1000      0.723       0.03        0.13           0.980       0.660       1.620     
16         96              384               1000      0.740       0.13        0.52           1.100       0.680       1.280     
64         384             1536              1000      0.774       0.50        1.99           1.060       0.700       1.200     
256        1536            6144              1000      0.907       1.69        6.77           1.200       0.820       1.300     
1024       6144            24576             1000      1.350       4.55        18.21          1.620       1.280       4.340     
4096       24576           98304             1000      3.348       7.34        29.36          12.100      3.240       6.200     
16384      98304           393216            1000      10.431      9.42        37.70          18.920      10.260      22.640    
65536      393216          1572864           1000      91.302      4.31        17.23          124.720     88.880      157.600   
262144     1572864         6291456           1000      570.186     2.76        11.03          710.560     561.040     617.440   
1048576    6291456         25165824          1000      4377.315    1.44        5.75           4488.860    4324.800    4399.740  

