the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.071       0.01        0.06           0.082       0.071       0.120     
2          2               8                 1000      0.072       0.03        0.11           0.081       0.071       0.100     
4          4               16                1000      0.074       0.05        0.22           0.082       0.074       0.133     
8          8               32                1000      0.084       0.10        0.38           0.092       0.081       0.121     
16         16              64                1000      0.097       0.17        0.66           0.099       0.094       0.136     
32         32              128               1000      0.125       0.26        1.02           0.128       0.125       0.126     
64         64              256               1000      0.184       0.35        1.39           0.218       0.182       0.199     
128        128             512               1000      0.301       0.42        1.70           0.310       0.298       0.301     
256        256             1024              1000      0.534       0.48        1.92           0.553       0.531       0.538     
512        512             2048              1000      0.999       0.51        2.05           1.026       0.996       1.009     
1024       1024            4096              1000      1.930       0.53        2.12           1.933       1.929       1.930     
2048       2048            8192              1000      3.796       0.54        2.16           3.797       3.793       3.791     
4096       4096            16384             1000      7.528       0.54        2.18           14.000      7.514       7.523     
8192       8192            32768             1000      14.969      0.55        2.19           18.995      14.962      14.975    
16384      16384           65536             1000      29.861      0.55        2.19           29.879      29.859      29.891    
32768      32768           131072            1000      59.671      0.55        2.20           65.895      59.649      59.807    
65536      65536           262144            1000      119.324     0.55        2.20           127.285     119.226     119.270   
131072     131072          524288            1000      238.526     0.55        2.20           245.069     238.383     238.420   
262144     262144          1048576           1000      476.914     0.55        2.20           483.349     476.695     476.735   
524288     524288          2097152           1000      953.738     0.55        2.20           970.884     953.321     953.738   
1048576    1048576         4194304           1000      1907.537    0.55        2.20           1917.898    1906.570    1907.037  

