the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.083       0.01        0.05           0.137       0.081       0.211     
2          2               8                 1000      0.077       0.03        0.10           0.122       0.076       0.131     
4          4               16                1000      0.078       0.05        0.20           0.084       0.077       0.119     
8          8               32                1000      0.080       0.10        0.40           0.127       0.080       0.119     
16         16              64                1000      0.085       0.19        0.75           0.093       0.084       0.122     
32         32              128               1000      0.097       0.33        1.31           0.142       0.097       0.145     
64         64              256               1000      0.127       0.50        2.01           0.156       0.124       0.136     
128        128             512               1000      0.191       0.67        2.67           0.202       0.186       0.228     
256        256             1024              1000      0.315       0.81        3.25           0.357       0.309       0.377     
512        512             2048              1000      0.558       0.92        3.67           0.653       0.534       0.617     
1024       1024            4096              1000      1.039       0.99        3.94           1.194       0.999       1.145     
2048       2048            8192              1000      1.997       1.03        4.10           2.031       1.930       2.125     
4096       4096            16384             1000      3.839       1.07        4.27           4.105       3.794       3.968     
8192       8192            32768             1000      7.598       1.08        4.31           7.660       7.517       7.752     
16384      16384           65536             1000      15.115      1.08        4.34           20.041      14.983      15.119    
32768      32768           131072            1000      30.244      1.08        4.33           35.085      29.878      30.208    
65536      65536           262144            1000      59.855      1.09        4.38           66.768      59.693      59.953    
131072     131072          524288            1000      119.558     1.10        4.39           145.983     119.273     119.921   
262144     262144          1048576           1000      238.765     1.10        4.39           263.108     238.433     238.941   
524288     524288          2097152           1000      477.747     1.10        4.39           569.153     476.782     477.678   
1048576    1048576         4194304           1000      959.461     1.09        4.37           2395.184    953.846     961.550   

