the current thread cpu affinity is 0xffffffffffffffff, policy is 0, priority is 0
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.427       0.00        0.02           1.120       0.380       1.020     
2          2               16                1000      0.449       0.00        0.04           0.840       0.400       0.820     
4          4               32                1000      0.548       0.01        0.06           0.740       0.500       1.320     
8          8               64                1000      0.711       0.01        0.09           1.000       0.660       1.680     
16         16              128               1000      0.930       0.02        0.14           1.780       0.900       2.420     
32         32              256               1000      1.418       0.02        0.18           1.760       1.360       3.480     
64         64              512               1000      2.388       0.03        0.21           3.160       2.320       4.680     
128        128             1024              1000      4.454       0.03        0.23           40.740      4.360       7.080     
256        256             2048              1000      8.199       0.03        0.25           40.700      8.060       11.700    
512        512             4096              1000      16.967      0.03        0.24           25.760      16.640      37.600    
1024       1024            8192              1000      36.794      0.03        0.22           72.900      35.920      45.720    
2048       2048            16384             1000      77.077      0.03        0.21           129.840     75.900      95.020    
4096       4096            32768             1000      161.001     0.03        0.20           267.020     158.140     180.900   
8192       8192            65536             1000      321.175     0.03        0.20           432.500     318.180     339.720   
16384      16384           131072            1000      647.791     0.03        0.20           700.660     642.280     650.660   
32768      32768           262144            1000      1289.703    0.03        0.20           1408.400    1282.640    1307.420  
65536      65536           524288            1000      2586.838    0.03        0.20           2768.180    2572.880    2592.580  
131072     131072          1048576           1000      5327.846    0.02        0.20           5477.020    5173.320    5187.800  
262144     262144          2097152           1000      10335.123   0.03        0.20           10478.220   10313.300   10363.900 
524288     524288          4194304           1000      20900.266   0.03        0.20           21094.980   20860.840   20906.280 
1048576    1048576         8388608           1000      41825.652   0.03        0.20           42749.720   41744.240   41904.760 

