the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.099       0.06        0.24           0.223       0.086       0.329     
4          24              96                1000      0.104       0.23        0.92           0.227       0.089       0.171     
16         96              384               1000      0.122       0.78        3.14           0.161       0.109       0.341     
64         384             1536              1000      0.155       2.48        9.93           0.349       0.141       0.366     
256        1536            6144              1000      0.335       4.59        18.36          0.571       0.326       0.424     
1024       6144            24576             1000      3.897       1.58        6.31           2818.530    1.030       1.415     
4096       24576           98304             1000      3.202       7.68        30.70          4.129       3.138       4.427     
16384      98304           393216            1000      35.541      2.77        11.06          1234.947    33.912      35.554    
65536      393216          1572864           1000      195.255     2.01        8.06           261.879     193.222     213.628   
262144     1572864         6291456           1000      888.308     1.77        7.08           926.510     853.506     920.705   
1048576    6291456         25165824          1000      4548.165    1.38        5.53           4737.506    4504.732    4541.486  

