the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          7               16                1000      0.230       0.03        0.07           0.440       0.180       0.180     
2          14              32                1000      0.233       0.06        0.14           0.560       0.180       0.700     
4          28              64                1000      0.239       0.12        0.27           0.380       0.200       0.760     
8          56              128               1000      0.239       0.23        0.54           0.340       0.180       0.760     
16         112             256               1000      0.244       0.46        1.05           6.840       0.180       0.740     
32         224             512               1000      0.250       0.90        2.05           0.340       0.220       0.900     
64         448             1024              1000      0.530       0.84        1.93           224.240     0.240       0.920     
128        896             2048              1000      0.387       2.32        5.29           0.860       0.320       0.640     
256        1792            4096              1000      0.556       3.23        7.37           0.740       0.500       1.160     
512        3584            8192              1000      0.983       3.65        8.33           1.120       0.920       2.080     
1024       7168            16384             1000      1.478       4.85        11.08          1.880       1.400       3.140     
2048       14336           32768             1000      2.790       5.14        11.74          147.140     2.580       5.620     
4096       28672           65536             1000      5.459       5.25        12.00          12.220      5.120       12.060    
8192       57344           131072            1000      9.889       5.80        13.25          266.080     9.380       20.500    
16384      114688          262144            1000      18.717      6.13        14.01          129.000     18.400      43.700    
32768      229376          524288            1000      37.401      6.13        14.02          102.700     36.640      96.840    
65536      458752          1048576           1000      205.312     2.23        5.11           247.800     196.500     185.460   
131072     917504          2097152           1000      370.805     2.47        5.66           417.980     362.280     360.380   
262144     1835008         4194304           1000      688.499     2.67        6.09           737.200     679.760     646.720   
524288     3670016         8388608           1000      1279.043    2.87        6.56           1339.040    1264.000    1262.700  
1048576    7340032         16777216          1000      2580.640    2.84        6.50           2844.100    2550.260    2594.780  

