the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.074       0.01        0.11           0.085       0.073       0.295     
2          2               16                1000      0.074       0.03        0.22           0.300       0.073       0.119     
4          4               32                1000      0.075       0.05        0.42           0.307       0.075       0.140     
8          8               64                1000      0.076       0.11        0.84           0.303       0.074       0.119     
16         16              128               1000      0.079       0.20        1.63           0.299       0.076       0.206     
32         32              256               1000      0.082       0.39        3.12           0.113       0.079       0.255     
64         64              512               1000      0.089       0.72        5.78           0.122       0.087       0.094     
128        128             1024              1000      0.106       1.20        9.62           0.322       0.105       0.154     
256        256             2048              1000      0.143       1.79        14.29          0.363       0.141       0.180     
512        512             4096              1000      0.218       2.35        18.82          0.427       0.215       0.259     
1024       1024            8192              1000      0.365       2.80        22.42          0.674       0.360       0.416     
2048       2048            16384             1000      0.657       3.12        24.93          0.876       0.651       0.705     
4096       4096            32768             1000      1.255       3.26        26.11          1.464       1.236       1.297     
8192       8192            65536             1000      2.429       3.37        26.98          2.673       2.405       2.487     
16384      16384           131072            1000      4.806       3.41        27.27          9.934       4.747       4.781     
32768      32768           262144            1000      10.369      3.16        25.28          15.031      9.667       10.136    
65536      65536           524288            1000      19.728      3.32        26.58          24.895      18.815      22.658    
131072     131072          1048576           1000      38.345      3.42        27.35          42.459      37.435      44.154    
262144     262144          2097152           1000      82.146      3.19        25.53          108.594     78.007      109.955   
524288     524288          4194304           1000      205.875     2.55        20.37          215.423     200.881     206.365   
1048576    1048576         8388608           1000      418.992     2.50        20.02          427.797     410.646     417.580   

