the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.073       0.01        0.22           0.082       0.073       0.859     
2          2               32                1000      0.074       0.03        0.43           0.079       0.073       0.474     
4          4               64                1000      0.075       0.05        0.85           0.088       0.074       0.674     
8          8               128               1000      0.076       0.11        1.68           0.076       0.076       0.786     
16         16              256               1000      0.078       0.21        3.28           0.086       0.078       0.683     
32         32              512               1000      0.075       0.43        6.81           0.083       0.075       0.294     
64         64              1024              1000      0.084       0.77        12.24          0.084       0.083       0.132     
128        128             2048              1000      0.099       1.30        20.76          0.099       0.098       0.220     
256        256             4096              1000      0.129       1.99        31.84          0.129       0.128       0.372     
512        512             8192              1000      0.186       2.75        44.04          0.187       0.186       0.248     
1024       1024            16384             1000      0.305       3.36        53.72          0.305       0.304       0.524     
2048       2048            32768             1000      0.541       3.79        60.57          0.541       0.540       0.784     
4096       4096            65536             1000      1.014       4.04        64.65          1.021       1.013       1.424     
8192       8192            131072            1000      1.991       4.12        65.84          15.913      1.959       2.523     
16384      16384           262144            1000      3.855       4.25        68.00          3.883       3.839       4.338     
32768      32768           524288            1000      7.655       4.28        68.49          21.876      7.640       8.270     
65536      65536           1048576           1000      15.248      4.30        68.77          41.863      15.198      17.077    
131072     131072          2097152           1000      30.427      4.31        68.92          48.610      30.332      33.976    
262144     262144          4194304           1000      60.681      4.32        69.12          70.428      60.591      70.094    
524288     524288          8388608           1000      121.292     4.32        69.16          143.963     121.123     156.706   
1048576    1048576         16777216          1000      242.711     4.32        69.12          283.682     240.558     330.909   

