the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.096       0.01        0.04           0.500       0.060       0.080     
2          2               8                 1000      0.090       0.02        0.09           0.260       0.060       0.080     
4          4               16                1000      0.101       0.04        0.16           0.260       0.060       0.120     
8          8               32                1000      0.097       0.08        0.33           0.320       0.060       0.100     
16         16              64                1000      0.100       0.16        0.64           0.240       0.060       0.260     
32         32              128               1000      0.120       0.27        1.06           0.260       0.080       0.260     
64         64              256               1000      0.148       0.43        1.72           0.340       0.120       0.180     
128        128             512               1000      0.197       0.65        2.60           0.380       0.180       0.260     
256        256             1024              1000      0.297       0.86        3.45           0.540       0.260       0.340     
512        512             2048              1000      0.513       1.00        3.99           0.720       0.500       0.720     
1024       1024            4096              1000      0.915       1.12        4.48           1.300       0.860       1.940     
2048       2048            8192              1000      1.748       1.17        4.69           2.540       1.700       2.520     
4096       4096            16384             1000      3.370       1.22        4.86           4.040       3.340       4.140     
8192       8192            32768             1000      7.174       1.14        4.57           561.660     6.560       8.400     
16384      16384           65536             1000      14.131      1.16        4.64           148.000     13.920      16.240    
32768      32768           131072            1000      26.017      1.26        5.04           43.700      25.920      31.780    
65536      65536           262144            1000      52.247      1.25        5.02           148.980     51.720      92.240    
131072     131072          524288            1000      106.279     1.23        4.93           220.080     103.300     198.940   
262144     262144          1048576           1000      440.943     0.59        2.38           568.740     297.120     240.780   
524288     524288          2097152           1000      477.452     1.10        4.39           658.960     461.200     446.820   
1048576    1048576         4194304           1000      906.436     1.16        4.63           1191.100    892.480     891.020   

