the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               16                1000      0.105       0.02        0.15           0.360       0.060       0.080     
2          4               32                1000      0.097       0.04        0.33           0.260       0.060       0.280     
4          8               64                1000      0.119       0.07        0.54           0.240       0.060       0.180     
8          16              128               1000      0.118       0.14        1.08           0.240       0.060       0.220     
16         32              256               1000      0.122       0.26        2.10           0.240       0.080       0.120     
32         64              512               1000      0.142       0.45        3.61           0.420       0.100       0.280     
64         128             1024              1000      0.179       0.72        5.73           0.320       0.140       0.320     
128        256             2048              1000      0.283       0.90        7.23           0.660       0.260       0.380     
256        512             4096              1000      0.470       1.09        8.71           6.560       0.440       0.800     
512        1024            8192              1000      0.889       1.15        9.21           7.840       0.840       1.180     
1024       2048            16384             1000      1.634       1.25        10.02          2.080       1.580       2.380     
2048       4096            32768             1000      2.996       1.37        10.94          3.620       2.940       5.920     
4096       8192            65536             1000      5.871       1.40        11.16          12.780      5.740       13.300    
8192       16384           131072            1000      11.443      1.43        11.45          17.120      11.280      26.380    
16384      32768           262144            1000      23.016      1.42        11.39          59.560      22.380      57.500    
32768      65536           524288            1000      47.842      1.37        10.96          137.520     45.140      117.980   
65536      131072          1048576           1000      183.188     0.72        5.72           205.620     165.080     168.360   
131072     262144          2097152           1000      320.839     0.82        6.54           368.220     309.100     289.100   
262144     524288          4194304           1000      572.396     0.92        7.33           612.880     560.020     565.020   
524288     1048576         8388608           1000      1028.526    1.02        8.16           1102.960    1015.000    1044.180  
1048576    2097152         16777216          1000      2906.880    0.72        5.77           3040.020    2838.020    2939.720  

