the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          7               16                1000      0.238       0.03        0.07           6.660       0.180       0.600     
2          14              32                1000      0.235       0.06        0.14           0.560       0.180       0.440     
4          28              64                1000      0.242       0.12        0.26           0.560       0.180       0.560     
8          56              128               1000      0.233       0.24        0.55           0.680       0.180       0.580     
16         112             256               1000      0.237       0.47        1.08           0.480       0.180       0.960     
32         224             512               1000      0.251       0.89        2.04           0.420       0.200       0.920     
64         448             1024              1000      0.288       1.55        3.55           0.580       0.240       0.940     
128        896             2048              1000      0.373       2.40        5.49           1.260       0.320       0.780     
256        1792            4096              1000      0.533       3.36        7.68           0.660       0.480       1.360     
512        3584            8192              1000      1.009       3.55        8.12           8.380       0.920       1.820     
1024       7168            16384             1000      1.499       4.78        10.93          9.060       1.420       2.880     
2048       14336           32768             1000      2.624       5.46        12.49          3.640       2.560       5.260     
4096       28672           65536             1000      5.425       5.29        12.08          6.580       5.080       10.780    
8192       57344           131072            1000      9.534       6.01        13.75          22.980      9.340       18.200    
16384      114688          262144            1000      18.720      6.13        14.00          34.340      18.420      39.980    
32768      229376          524288            1000      37.800      6.07        13.87          95.620      36.640      89.160    
65536      458752          1048576           1000      207.918     2.21        5.04           245.940     186.320     180.400   
131072     917504          2097152           1000      373.479     2.46        5.62           410.060     364.900     367.720   
262144     1835008         4194304           1000      762.394     2.41        5.50           813.840     750.700     752.900   
524288     3670016         8388608           1000      1922.274    1.91        4.36           1977.280    1902.420    1927.800  
1048576    7340032         16777216          1000      3619.637    2.03        4.64           3940.760    3594.520    3612.600  

