the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               16                1000      0.089       0.02        0.18           0.280       0.060       0.100     
2          4               32                1000      0.102       0.04        0.31           0.460       0.060       0.100     
4          8               64                1000      0.079       0.10        0.81           0.400       0.040       0.260     
8          16              128               1000      0.082       0.19        1.55           0.500       0.060       0.400     
16         32              256               1000      0.104       0.31        2.46           0.240       0.080       0.100     
32         64              512               1000      0.158       0.40        3.24           0.300       0.120       0.500     
64         128             1024              1000      0.228       0.56        4.49           0.340       0.180       0.340     
128        256             2048              1000      0.372       0.69        5.51           0.480       0.340       0.420     
256        512             4096              1000      0.655       0.78        6.25           1.040       0.620       0.840     
512        1024            8192              1000      1.239       0.83        6.61           9.880       1.200       1.480     
1024       2048            16384             1000      2.513       0.81        6.52           147.480     2.340       2.400     
2048       4096            32768             1000      4.852       0.84        6.75           170.520     4.660       5.200     
4096       8192            65536             1000      9.385       0.87        6.98           82.420      9.260       10.260    
8192       16384           131072            1000      18.538      0.88        7.07           25.420      18.480      19.700    
16384      32768           262144            1000      37.329      0.88        7.02           115.260     36.920      40.160    
32768      65536           524288            1000      74.620      0.88        7.03           147.980     73.780      78.900    
65536      131072          1048576           1000      166.118     0.79        6.31           209.300     159.000     158.740   
131072     262144          2097152           1000      313.281     0.84        6.69           339.380     309.140     310.520   
262144     524288          4194304           1000      625.482     0.84        6.71           700.220     618.700     621.740   
524288     1048576         8388608           1000      1242.536    0.84        6.75           1359.480    1233.560    1237.020  
1048576    2097152         16777216          1000      2500.716    0.84        6.71           2643.780    2482.000    2509.380  

