the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.090       0.07        0.27           0.140       0.081       0.401     
2          12              48                1000      0.091       0.13        0.53           0.209       0.082       0.379     
4          24              96                1000      0.089       0.27        1.08           0.157       0.085       0.195     
8          48              192               1000      0.088       0.54        2.18           0.207       0.082       0.148     
16         96              384               1000      0.099       0.97        3.88           0.140       0.091       0.351     
32         192             768               1000      0.119       1.61        6.45           0.211       0.107       0.345     
64         384             1536              1000      0.149       2.58        10.33          0.210       0.146       0.267     
128        768             3072              1000      0.213       3.60        14.40          0.267       0.207       0.799     
256        1536            6144              1000      0.338       4.55        18.20          0.564       0.320       0.602     
512        3072            12288             1000      0.587       5.23        20.93          0.693       0.573       1.062     
1024       6144            24576             1000      1.098       5.59        22.38          1.162       1.076       1.432     
2048       12288           49152             1000      2.216       5.55        22.18          2.318       2.177       3.147     
4096       24576           98304             1000      4.274       5.75        23.00          5.028       4.214       5.551     
8192       49152           196608            1000      8.471       5.80        23.21          12.757      8.387       10.803    
16384      98304           393216            1000      17.389      5.65        22.61          144.405     17.119      21.227    
32768      196608          786432            1000      33.835      5.81        23.24          48.496      33.682      57.886    
65536      393216          1572864           1000      65.586      6.00        23.98          71.030      65.379      81.627    
131072     786432          3145728           1000      134.414     5.85        23.40          142.868     133.594     180.674   
262144     1572864         6291456           1000      325.905     4.83        19.30          336.734     321.451     345.331   
524288     3145728         12582912          1000      721.839     4.36        17.43          762.974     691.828     731.420   
1048576    6291456         25165824          1000      1429.517    4.40        17.60          1461.095    1421.414    1436.435  

