the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.081       0.07        0.30           0.086       0.073       0.129     
2          12              48                1000      0.099       0.12        0.48           0.131       0.081       0.323     
4          24              96                1000      0.098       0.24        0.98           0.122       0.081       0.198     
8          48              192               1000      0.099       0.48        1.94           0.136       0.081       0.268     
16         96              384               1000      0.100       0.96        3.82           0.136       0.083       0.227     
32         192             768               1000      0.095       2.02        8.10           0.132       0.081       0.190     
64         384             1536              1000      0.104       3.69        14.78          0.136       0.084       0.260     
128        768             3072              1000      0.112       6.85        27.40          0.218       0.109       0.205     
256        1536            6144              1000      0.131       11.76       47.04          0.161       0.117       0.237     
512        3072            12288             1000      0.163       18.89       75.56          0.248       0.161       0.416     
1024       6144            24576             1000      0.235       26.18       104.73         0.303       0.230       0.290     
2048       12288           49152             1000      0.373       32.96       131.85         0.419       0.365       0.490     
4096       24576           98304             1000      1.430       17.18       68.72          777.904     0.641       0.777     
8192       49152           196608            1000      1.214       40.50       162.00         1.250       1.197       1.358     
16384      98304           393216            1000      2.334       42.11       168.45         2.551       2.308       2.545     
32768      196608          786432            1000      4.644       42.34       169.35         5.079       4.551       5.130     
65536      393216          1572864           1000      9.698       40.54       162.18         590.958     9.045       11.513    
131072     786432          3145728           1000      18.372      42.81       171.22         351.289     17.940      24.215    
262144     1572864         6291456           1000      36.639      42.93       171.72         556.295     35.787      53.398    
524288     3145728         12582912          1000      72.345      43.48       173.93         299.388     71.628      113.046   
1048576    6291456         25165824          1000      175.304     35.89       143.56         249.934     168.318     242.259   

