the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               16                1000      0.509       0.00        0.03           0.900       0.460       0.800     
2          4               32                1000      0.509       0.01        0.06           0.900       0.460       1.480     
4          8               64                1000      0.525       0.02        0.12           0.700       0.480       1.340     
8          16              128               1000      0.538       0.03        0.24           0.960       0.480       1.480     
16         32              256               1000      0.573       0.06        0.45           1.000       0.500       1.260     
32         64              512               1000      0.611       0.10        0.84           0.840       0.560       1.200     
64         128             1024              1000      0.688       0.19        1.49           8.400       0.640       1.600     
128        256             2048              1000      0.798       0.32        2.57           1.160       0.740       1.780     
256        512             4096              1000      1.070       0.48        3.83           1.560       1.000       2.120     
512        1024            8192              1000      1.603       0.64        5.11           1.860       1.560       3.220     
1024       2048            16384             1000      2.644       0.77        6.20           3.100       2.600       3.780     
2048       4096            32768             1000      4.712       0.87        6.95           12.920      4.660       6.260     
4096       8192            65536             1000      8.862       0.92        7.39           15.160      8.780       11.500    
8192       16384           131072            1000      17.128      0.96        7.65           23.780      16.980      27.200    
16384      32768           262144            1000      33.649      0.97        7.79           49.220      33.360      53.140    
32768      65536           524288            1000      67.908      0.97        7.72           120.280     66.120      105.300   
65536      131072          1048576           1000      198.632     0.66        5.28           234.920     186.980     193.040   
131072     262144          2097152           1000      370.284     0.71        5.66           390.580     360.180     350.520   
262144     524288          4194304           1000      646.390     0.81        6.49           684.180     636.120     641.640   
524288     1048576         8388608           1000      1112.775    0.94        7.54           1130.680    1105.260    1106.740  
1048576    2097152         16777216          1000      3088.758    0.68        5.43           3155.840    3062.500    3097.960  

